nconst,primaryName
nm0002024,Broderick Crawford
nm0002025,Hume Cronyn
nm0002027,Ben Cross
nm0002032,Roger Daltrey
nm0002035,Sammy Davis Jr.
nm0002037,Cliff De Young
nm0002046,Brian Donlevy
nm0002048,Melvyn Douglas
nm0002053,Dan Duryea
nm0002057,Richard Edson
nm0002063,Leif Erickson
nm0002064,Giancarlo Esposito
nm0002070,Richard Farnsworth
nm0002071,Will Ferrell
nm0002072,Mel Ferrer
nm0002073,Lou Ferrigno
nm0002075,Peter Finch
nm0002076,Jason Flemyng
nm0002077,Dexter Fletcher
nm0002078,Frederic Forrest
nm0002079,Steve Forrest
nm0002081,Edward Fox
nm0002082,James Franciscus
nm0002085,Gert Fröbe
nm0002087,Samuel Fuller
nm0002090,Zach Galligan
nm0002091,Michael Gambon
nm0002092,John Garfield
nm0002094,Vittorio Gassman
nm0002095,Will Geer
nm0002097,Bob Geldof
nm0002099,Henry Gibson
nm0002103,Julian Glover
nm0002110,Rodney A. Grant
nm0002113,Sydney Greenstreet
nm0002117,Paul Guilfoyle
nm0002118,Alan Hale
nm0002119,Arsenio Hall
nm0002122,Harry Hamlin
nm0002123,Adam Hann-Byrd
nm0002126,Dorian Harewood
nm0002131,Laurence Harvey
nm0002134,Paul Henreid
nm0002138,Gregory Hines
nm0002139,Judd Hirsch
nm0002143,Edward Everett Horton
nm0002144,John Houseman
nm0002145,Trevor Howard
nm0002150,Billy Idol
nm0002154,Alfred Abel
nm0002157,Herbert Achternbusch
nm0002161,Hans Albers
nm0002181,Imanol Arias
nm0002198,Charles Aznavour
nm0002230,Carlos Gallardo
nm0002231,Gian Maria Volontè
nm0002233,Erich von Stroheim
nm0002235,Mike Hagerty
nm0002239,Prince
nm0002243,Sam Douglas
nm0002245,Tzi Ma
nm0002246,Harry Van Gorkum
nm0002253,John Carroll Lynch
nm0002262,J.P. Manoux
nm0002270,Rex Ingram
nm0002285,Pat O'Brien
nm0002311,Montagu Love
nm0002332,Stephen Lang
nm0002343,Adrian G. Griffiths
nm0002364,Dante Basco
nm0002365,Dionysio Basco
nm0002369,John Williams
nm0002391,Dwayne Adway
nm0002398,Paris Themmen
nm0002438,Burnie Burns
nm0002468,Knox White
nm0002497,Jeffrey Kushon
nm0002503,Harry Carey
nm0002520,Jeff Mazzola
nm0002593,Rick Johnson
nm0002662,Orestes Matacena
nm0002667,George Buck
nm0002668,George 'Buck' Flower
nm0002718,Brian Koppelman
nm0002776,Johnny Hallyday
nm0002869,Mario Gallo
nm0002888,Stephen Blackehart
nm0002901,Muse Watson
nm0002902,Andy Thompson
nm0002907,Alexander Skarsgård
nm0002989,Andrew Stevens
nm0002994,Kevin McCarthy
nm0003044,Michael Jordan
nm0003067,Sebastian Roché
nm0003069,James DuMont
nm0003078,Roger Cross
nm0003110,Cesar Romero
nm0003133,Jean-Christophe Bouvet
nm0003167,Jace Alexander
nm0003193,Harry Davenport
nm0003203,Mel Welles
nm0003214,Matthew Wood
nm0003225,Ed Begley
nm0003244,Jordi Mollà
nm0003248,Fritz Rasp
nm0003249,Kristofor Brown
nm0003261,Johnny Kim
nm0003289,John Putch
nm0003299,Marc Shaiman
nm0003318,Howard Duff
nm0003320,Michael Albala
nm0003337,Karlheinz Böhm
nm0003339,Herbert Marshall
nm0003405,Nathan Anderson
nm0003424,Hank Mann
nm0003493,Steve Tom
nm0003508,Michel Blanc
nm0003540,Nikolay Cherkasov
nm0003586,Theo Lingen
nm0003606,Philippe de Broca
nm0003609,Troy Bishop
nm0003620,Kevin Smith
nm0003702,Kenn Scott
nm0003817,Michael Clarke Duncan
nm0003818,Nick Brimble
nm0003843,Jack Blum
nm0003857,Mel Stewart
nm0003861,David Jensen
nm0003909,Michael Lonsdale
nm0003910,Travis Fine
nm0003923,Rodger Boyce
nm0003928,Bob Clendenin
nm0003930,Will Wallace
nm0003944,Ian James Corlett
nm0003964,Frank C. Turner
nm0003979,Daniel Schweiger
nm0003986,Stan Egi
nm0004028,Daniel Bacon
nm0004051,Brian Cox
nm0004093,Travis Davis
nm0004109,Gulshan Grover
nm0004112,Mark Frost
nm0004138,Vince Corazza
nm0004147,Mikko Nousiainen
nm0004149,Bo Svenson
nm0004178,Jeff Wolfe
nm0004192,Kenny Hotz
nm0004244,Jacques Tati
nm0004248,Georges Corraface
nm0004267,Xavier Grobet
nm0004272,Paul Hipp
nm0004286,Clifton Collins Jr.
nm0004335,Hrithik Roshan
nm0004354,Caveh Zahedi
nm0004355,Roger Ashton-Griffiths
nm0004365,Fred Williamson
nm0004395,Adam Scott
nm0004423,Gerry Robert Byrne
nm0004429,Dharmendra
nm0004433,Shammi Kapoor
nm0004434,Shashi Kapoor
nm0004435,Rajesh Khanna
nm0004462,Jean-Louis Trintignant
nm0004463,Akkineni Nageswara Rao
nm0004469,Kota Srinivasa Rao
nm0004486,Bruno Ganz
nm0004496,Van Johnson
nm0004517,Jason Alexander
nm0004518,David Copperfield
nm0004540,Darren Shahlavi
nm0004554,Ben Hernandez Bray
nm0004569,Sanjay Dutt
nm0004570,Sunil Dutt
nm0004571,Dan van Husen
nm0004625,Daniel Gélin
nm0004645,Antonio Sabato Jr.
nm0004646,Antonio Sabato
nm0004692,Mark Addy
nm0004709,Giuseppe Andrews
nm0004710,Naveen Andrews
nm0004711,Marc Anthony
nm0004715,Will Arnett
nm0004718,Desmond Askew
nm0004725,Charles Barkley
nm0004726,Lance Bass
nm0004729,Michael Beach
nm0004730,Orson Bean
nm0004734,Tyson Beckford
nm0004735,James Van Der Beek
nm0004736,Jason Behr
nm0004740,Bill Bellamy
nm0004743,Gil Bellows
nm0004747,Wes Bentley
nm0004755,Jason Biggs
nm0004767,Joseph Bologna
nm0004769,Pat Boone
nm0004770,David Boreanaz
nm0004778,Adrien Brody
nm0004790,Scott Caan
nm0004794,Glen Campbell
nm0004797,Bruno Campos
nm0004801,Nestor Carbonell
nm0004804,Drew Carey
nm0004820,Morris Chestnut
nm0004821,Michael Chiklis
nm0004827,Eddie Cibrian
nm0004829,Spencer Treat Clark
nm0004834,Stephen Collins
nm0004845,Elvis Costello
nm0004847,Walter Cronkite
nm0004850,Alexis Cruz
nm0004854,Billy Ray Cyrus
nm0004856,Carson Daly
nm0004857,Tim Daly
nm0004867,James DeBello
nm0004871,Neil Diamond
nm0004873,Andy Dick
nm0004874,Vin Diesel
nm0004875,Taye Diggs
nm0004879,Snoop Dogg
nm0004883,Tate Donovan
nm0004886,Bill Duke
nm0004891,John Dye
nm0004895,David James Elliott
nm0004896,Eminem
nm0004897,John Enos III
nm0004898,Omar Epps
nm0004906,Peter Facinelli
nm0004909,Joey Fatone
nm0004912,Oded Fehr
nm0004929,David Foley
nm0004930,Scott Foley
nm0004936,Ben Foster
nm0004937,Jamie Foxx
nm0004938,Kirk Franklin
nm0004949,Troy Garity
nm0004951,Brad Garrett
nm0004959,Thomas Gibson
nm0004965,Adam Goldberg
nm0004966,Bill Goldberg
nm0004968,Jaime Gomez
nm0004971,Mark-Paul Gosselaar
nm0004977,Brian Austin Green
nm0004978,Adrian Grenier
nm0004979,David Alan Grier
nm0004983,Buddy Hackett
nm0004988,Colin Hanks
nm0004991,Hill Harper
nm0004993,Desmond Harrington
nm0004996,Steve Harris
nm0004999,Shawn Hatosy
nm0005002,Isaac Hayes
nm0005003,Sean Hayes
nm0005005,Hugh Hefner
nm0005008,Brian Henson
nm0005019,Bo Hopkins
nm0005020,Josh Hopkins
nm0005022,Peter Horton
nm0005023,Djimon Hounsou
nm0005024,Terrence Howard
nm0005029,Oliver Hudson
nm0005030,Jon Huertas
nm0005033,Sammo Kam-Bo Hung
nm0005040,Enrique Iglesias
nm0005042,Jason Isaacs
nm0005043,Ray J
nm0005044,Jonathan Jackson
nm0005045,Joshua Jackson
nm0005048,Thomas Jane
nm0005052,Michael Jeter
nm0005055,Billy Joel
nm0005056,Elton John
nm0005068,Vinnie Jones
nm0005069,Spike Jonze
nm0005077,James Keach
nm0005078,Stacy Keach
nm0005080,Andrew Keegan
nm0005085,Jamie Kennedy
nm0005089,Boyd Kestner
nm0005092,Larry King
nm0005095,Justin Kirk
nm0005098,Chris Klein
nm0005101,Harmony Korine
nm0005107,Lenny Kravitz
nm0005110,Ashton Kutcher
nm0005112,LL Cool J
nm0005113,Eriq La Salle
nm0005119,Artie Lange
nm0005120,Wallace Langham
nm0005126,Matt Lauer
nm0005129,Joey Lawrence
nm0005132,Heath Ledger
nm0005134,Jason Lee
nm0005141,Sean Lennon
nm0005143,Jay Leno
nm0005148,Delroy Lindo
nm0005151,Jonathan Lipnicki
nm0005153,Little Richard
nm0005155,Desmond Llewelyn
nm0005156,Eric Lloyd
nm0005157,Jake Lloyd
nm0005159,Tone Loc
nm0005161,Nick Loeb
nm0005162,Robert Loggia
nm0005164,Lyle Lovett
nm0005165,Chad Lowe
nm0005170,Bernie Mac
nm0005171,Angus Macfadyen
nm0005172,Norm MacDonald
nm0005175,Bill Maher
nm0005177,Howie Mandel
nm0005187,Ziggy Marley
nm0005188,James Marsden
nm0005189,Jason Marsden
nm0005190,Garry Marshall
nm0005194,Danny Masterson
nm0005196,Paul Mazursky
nm0005200,Paul McCartney
nm0005202,Eric McCormack
nm0005204,Paul McCrane
nm0005210,Tim McGraw
nm0005212,Ian McKellen
nm0005213,Brian McKnight
nm0005218,Tim Meadows
nm0005221,Christopher Meloni
nm0005227,Breckin Meyer
nm0005231,Dash Mihok
nm0005235,Judson Mills
nm0005239,Kel Mitchell
nm0005241,Ralf Moeller
nm0005245,Shemar Moore
nm0005246,Esai Morales
nm0005258,Patrick Muldoon
nm0005260,Frankie Muniz
nm0005265,Kevin Nealon
nm0005266,Craig T. Nelson
nm0005268,Willie Nelson
nm0005269,Corin Nemec
nm0005270,Aaron Neville
nm0005272,Thomas Ian Nicholas
nm0005273,Alessandro Nivola
nm0005276,Jack Noseworthy
nm0005277,Conan O'Brien
nm0005278,Jerry O'Connell
nm0005279,Carroll O'Connor
nm0005282,Mike O'Malley
nm0005285,Ozzy Osbourne
nm0005286,Haley Joel Osment
nm0005290,Master P
nm0005292,Erik Palladino
nm0005295,Trey Parker
nm0005300,Allen Payne
nm0005314,Drew Pinsky
nm0005315,Jeremy Piven
nm0005317,Carlos Ponce
nm0005327,Freddie Prinze Jr.
nm0005331,Francesco Quinn
nm0005342,Norman Reedus
nm0005344,Joe Regalbuto
nm0005347,Tim Reid
nm0005348,Carl Reiner
nm0005350,Simon Rex
nm0005351,Ryan Reynolds
nm0005354,Busta Rhymes
nm0005360,Lionel Richie
nm0005371,Robbie Robertson
nm0005376,Kid Rock
nm0005377,Sam Rockwell
nm0005379,Dennis Rodman
nm0005380,Ray Romano
nm0005388,Brad Rowe
nm0005398,Michael Saucedo
nm0005399,Ben Savage
nm0005401,Ricky Schroder
nm0005402,Travis Schuldt
nm0005403,Jason Schwartzman
nm0005405,Seann William Scott
nm0005406,William Lee Scott
nm0005410,Brian Setzer
nm0005424,Grant Show
nm0005428,Joel Silver
nm0005430,Gene Simmons
nm0005431,Henry Simmons
nm0005435,Sinbad
nm0005437,Sisqó
nm0005438,Jeremy Sisto
nm0005440,Kelly Slater
nm0005445,Kerr Smith
nm0005450,David Spade
nm0005452,Hal Sparks
nm0005454,Scott Speedman
nm0005458,Jason Statham
nm0005467,Jerry Stiller
nm0005471,Peter Strauss
nm0005475,David Sutcliffe
nm0005478,Larenz Tate
nm0005482,John Tesh
nm0005493,Justin Timberlake
nm0005495,David Tom
nm0005505,Travis Tritt
nm0005512,Mike Tyson
nm0005515,Lars Ulrich
nm0005516,Blair Underwood
nm0005518,Steve Vai
nm0005519,Wilmer Valderrama
nm0005522,Mario Van Peebles
nm0005524,Courtney B. Vance
nm0005528,Scott Vickaryous
nm0005531,Donnie Wahlberg
nm0005538,Barry Watson
nm0005540,Keenen Ivory Wayans
nm0005541,Marlon Wayans
nm0005550,Bryan White
nm0005556,Jason Wiles
nm0005558,Harland Williams
nm0005561,Luke Wilson
nm0005562,Owen Wilson
nm0005565,Jonathan Winters
nm0005568,Russell Wong
nm0005575,Ian Ziering
nm0005581,David L. Lander
nm0005588,Rob LaBelle
nm0005598,Grand L. Bush
nm0005605,Scott Kraft
nm0005606,Maurice LaMarche
nm0005687,Peter Deming
nm0005883,Dante Spinotti
nm0005994,Hoagy Carmichael
nm0006070,George Fenton
nm0006166,Michel Legrand
nm0006168,John Lennon
nm0006348,Rajendra Kumar Tuli
nm0006355,Roy Billing
nm0006357,Daniel Schmid
nm0006369,Ashok Kumar
nm0006431,Nicholas Worth
nm0006437,Justin Rice
nm0006440,Michael Doven
nm0006441,Dick Warlock
nm0006463,Jason Kravits
nm0006535,Doug Hutchison
nm0006563,Iggy Pop
nm0006573,Philippe Leroy
nm0006575,Steven Schub
nm0006596,Shelley Malil
nm0006603,Anthony Luke Lucero
nm0006604,Ruben Pla
nm0006610,Donal Logue
nm0006618,Torben Liebrecht
nm0006663,Enrique Murciano
nm0006664,Zdenek Sverák
nm0006669,William Sadler
nm0006670,Paul F. Tompkins
nm0006691,Damon Collazo
nm0006710,Vik Sahay
nm0006737,Hark Bohm
nm0006752,Steve Allen
nm0006762,Saeed Jaffrey
nm0006763,Jackie Shroff
nm0006795,Salman Khan
nm0006801,Antoine Monot Jr.
nm0006820,Aleks Paunovic
nm0006837,Bill Melendez
nm0006846,Ric Roman Waugh
nm0006888,Tom Noonan
nm0006890,Paul Scofield
nm0006893,John Vernon
nm0006939,Richard Berry
nm0006956,Jesse Vint
nm0006958,Jonathan Tucker
nm0006987,Jsu Garcia
nm0007042,Herbert Lom
nm0007069,Pierre Richard
nm0007082,John Stockwell
nm0007092,Matthew G. Taylor
nm0007106,Shakti Kapoor
nm0007113,Nana Patekar
nm0007123,Mammootty
nm0007127,Keith Moon
nm0007139,Hark Tsui
nm0007154,Stephen Marcus
nm0007167,John Ashker
nm0007178,Walter Lassally
nm0007182,Alex Cox
nm0007183,Ian Richardson
nm0007207,Hans Unterkircher
nm0007210,Saul Rubinek
nm0007214,Frank Albertson
nm0007217,Jack Carson
nm0007218,Tom Conway
nm0007219,Donald Cook
nm0007222,Paul Douglas
nm0007228,Fardeen Khan
nm0007232,Jack Gwillim
nm0007234,Wolfgang Preiss
nm0007342,Lee Aaker
nm0007412,Thor Michael Aamodt
nm0007485,Victor Aaron
nm0007746,Diego Abatantuono
nm0007762,Tony Abatemarco
nm0007825,Rizz Abbasi
nm0007845,Stefano Abbati
nm0007927,Ezio Marano
nm0007940,Bruce Abbott
nm0007941,Bud Abbott
nm0007995,John Abbott
nm0008090,Dino Abbrescia
nm0008279,Nassar Abdulla
nm0008346,Hiroshi Abe
nm0008416,Hossein Abedini
nm0008496,Walter Abel
nm0008506,Lionel Abelanski
nm0008533,Alistair Abell
nm0008609,Johnny Aber
nm0008713,Abhimanyu Singh
nm0008787,Simon Abkarian
nm0008813,Andrew Ableson
nm0008894,Amir AboulEla
nm0008932,David Abraham
nm0008940,Jake Abraham
nm0008985,Bruno Abraham-Kremer
nm0009002,Doug Abrahams
nm0009016,Jon Abrahams
nm0009090,Martin Maria Abram
nm0009152,Klaus Abramowsky
nm0009252,Roy Abramsohn
nm0009372,Andrei Abrikosov
nm0009410,Ray Abruzzo
nm0009413,Jonas Abry
nm0009424,Joe Absolom
nm0009530,Alon Aboutboul
nm0009552,Franco Acampora
nm0009603,Frank Acciarito
nm0009629,Stefano Accorsi
nm0009716,Kirk Acevedo
nm0009769,Olivier Achard
nm0009806,James Acheson
nm0009811,Mark Acheson
nm0009854,John Achorn
nm0009900,Dejan Acimovic
nm0009919,Antony Acker
nm0010004,Peter Ackerman
nm0010017,Walter Ackerman
nm0010075,Jensen Ackles
nm0010097,David Ackroyd
nm0010169,Carlos Acosta
nm0010208,Julian Acosta
nm0010240,Rodolfo Acosta
nm0010264,Jay Acovone
nm0010271,Francesco Acquaroli
nm0010278,Frank Aquilino
nm0010333,Eddie Acuff
nm0010468,Robert Adair
nm0010580,Ronald Adam
nm0010629,John Adames
nm0010781,Brandon Quintin Adams
nm0010958,Ernie Adams
nm0010963,Evan Adams
nm0011009,Harry Adams
nm0011052,Jeb Stuart Adams
nm0011094,Jonathan Adams
nm0011104,Julian Adams
nm0011154,Lloyd Adams
nm0011199,Mason Adams
nm0011244,Nick Adams
nm0011276,R.J. Adams
nm0011354,Shea Adams
nm0011366,Stanley Adams
nm0011451,Will Adamsdale
nm0011478,Christopher Adamson
nm0011490,James Adamson
nm0011535,Victor Adamson
nm0011627,James Addams
nm0011665,Robert Addie
nm0011732,Giuseppe Addobbati
nm0011741,Wesley Addy
nm0011742,William Addy
nm0011744,Ade
nm0011747,Dayo Ade
nm0011882,Paul Adelstein
nm0011937,Daniel Ades
nm0011948,Georges Adet
nm0011951,Chema Adeva
nm0011975,Patrick Adiarte
nm0012061,Jeff Adkins
nm0012078,Scott Adkins
nm0012081,Trace Adkins
nm0012113,Robert Adler
nm0012121,Charlie Adler
nm0012178,Jerry Adler
nm0012204,Luther Adler
nm0012208,Matt Adler
nm0012209,Michael Adler
nm0012289,Stephen Adly Guirgis
nm0012333,Leif Adolfsson
nm0012376,Frank Adonis
nm0012389,Guido Adorni
nm0012398,Razaaq Adoti
nm0012432,Bob Adrian
nm0012438,George Adrian
nm0012451,Max Adrian
nm0012523,Scott Adsit
nm0012524,Frank Adu
nm0012586,A.C. Peterson
nm0012682,Neil Affleck
nm0012683,Rab Affleck
nm0012715,Walid Afkir
nm0012734,Yves Afonso
nm0012778,Aftab Shivdasani
nm0012829,Giorgio Agamben
nm0012868,Anirudh Agarwal
nm0012881,Mohan Agashe
nm0012888,Toshiya Agata
nm0012948,Steve Agee
nm0013067,Robert Agins
nm0013075,Keith Agius
nm0013157,Apurva Agnihotri
nm0013305,David Agresta
nm0013306,Ed Agresti
nm0013310,Franco Angrisano
nm0013520,George Aguilar
nm0013542,Jordi Aguilar
nm0013584,Mário Aguilar
nm0013741,Ramón Agirre
nm0013842,Abolfazl Ahankhah
nm0013844,Mehrdad Ahankhah
nm0013866,David Ahdar
nm0013927,Tim Ahern
nm0013932,Michael Aherne
nm0013934,Patrick Aherne
nm0013935,Richard Aherne
nm0013976,Anders Ahlbom Rosendahl
nm0014035,Philip Ahlm
nm0014062,Börje Ahlstedt
nm0014120,Haj Ali Reza Ahmadi
nm0014215,Ahn Nae-sang
nm0014227,Ahn Sung-ki
nm0014247,Eero Aho
nm0014261,Jouko Ahola
nm0014363,Nils Aréhn
nm0014380,Terry Ahue
nm0014558,Shô Aikawa
nm0014582,Liam Aiken
nm0014606,Luke Aikman
nm0014656,Raymond Aimos
nm0014710,Norman Ainsley
nm0014803,Andrew Airlie
nm0014820,Mark Aisbett
nm0014841,Martin Aistrope
nm0014873,Harvey Atkin
nm0014936,Masato Aizawa
nm0014977,Franklyn Ajaye
nm0014981,Florijan Ajdini
nm0014994,Yemi Goodman Ajibade
nm0015001,Ajith Kumar
nm0015081,Tarik Akan
nm0015121,Ezel Akay
nm0015124,Denis Akiyama
nm0015142,Aydemir Akbas
nm0015145,Halit Akçatepe
nm0015147,Sitki Akçatepe
nm0015161,Mehmet Akdil
nm0015193,Jeremy Akerman
nm0015224,Marc Akerstream
nm0015273,Ruslan Akhmetov
nm0015287,Javed Akhtar
nm0015289,Masood Akhtar
nm0015298,Guseyn Akhundov
nm0015342,Yôsuke Akimoto
nm0015355,Cem Akin
nm0015370,Philip Akin
nm0015382,Adewale Akinnuoye-Agbaje
nm0015391,Claude Akins
nm0015459,Nagarjuna Akkineni
nm0015475,Eris Akman
nm0015476,Tekin Akmansoy
nm0015527,Metin Akpinar
nm0015566,Erol Aksoy
nm0015594,Ajlan Aktug
nm0015629,Tuncay Akça
nm0015677,Hudhail Al-Amir
nm0015777,Nick Alachiotis
nm0015795,Andrés Aladren
nm0015826,Marc Alaimo
nm0015865,Zak Santiago
nm0015904,Bradley James Allan
nm0015913,Devon Alan
nm0015941,Patrick Alan
nm0015961,Bernard Alane
nm0015988,Mazhar Alanson
nm0016039,Mario Alarcón
nm0016085,Joe Alaskey
nm0016089,Zeki Alasya
nm0016141,Carlos Alazraqui
nm0016145,Alba
nm0016220,Rafael Albaicín
nm0016243,Carlo Alban
nm0016251,John Alban
nm0016285,Alberto Albani Barbieri
nm0016365,Josh Albee
nm0016371,Sergio Albelli
nm0016375,Patrick Albenque
nm0016422,Luis Alberni
nm0016532,Julius Albert
nm0016617,Giorgio Albertazzi
nm0016641,Fritz Alberti
nm0016642,Gigio Alberti
nm0016646,Guido Alberti
nm0016776,Jack Albertson
nm0016850,Jens Albinus
nm0016852,Francesc Albiol
nm0017013,Hardie Albright
nm0017021,John Albright
nm0017044,Wally Albright
nm0017062,Mircea Albulescu
nm0017204,Christophe Alcazar
nm0017343,Damián Alcázar
nm0017376,Robert Alda
nm0017491,Norman Alden
nm0017519,Don Alder
nm0017556,Ralph Alderman
nm0017579,George Alderson
nm0017580,John Alderson
nm0017596,John Alderton
nm0017623,Aldo Baglio
nm0017651,Tom Aldredge
nm0017674,Fred Aldrich
nm0017692,Nathan Dana Aldrich
nm0017893,Grigoriy Aleksandrov
nm0017934,Melkon Alekyan
nm0017988,Mija Aleksic
nm0018080,Aki Aleong
nm0018093,Christian Alers
nm0018099,John Ales
nm0018258,Anton Alexander
nm0018273,Ben Alexander
nm0018357,David Alexander
nm0018416,Flex Alexander
nm0018514,John Alexander
nm0018515,John Alexander
nm0018614,Max Alexander
nm0018681,Reese Alexander
nm0018685,Richard Alexander
nm0018717,Ross Alexander
nm0018723,Sam Alexander
nm0018755,Stan Alexander
nm0018776,Terence Alexander
nm0018777,Terry Alexander
nm0018909,Aleksandrov Konstantin
nm0018966,Dennis Alexio
nm0018977,Alvin Alexis
nm0019080,Manny Alfaro
nm0019151,Alfredo Alfonso
nm0019171,Kenny Alfonso
nm0019207,David Alford
nm0019221,Phillip Alford
nm0019226,Marc Alfos
nm0019244,Hans Alfredson
nm0019336,Stéphane Algoud
nm0019338,Zafer Algöz
nm0019382,Mohammad Ali
nm0019427,Ishrat Ali
nm0019463,Murad Ali
nm0019528,Hrant Alianak
nm0019540,José Alias
nm0019605,Carlo Alighiero
nm0019609,Slobodan Aligrudic
nm0019775,Erden Alkan
nm0019783,Caner Alkaya
nm0019885,Roger Allam
nm0019996,Patrick Allen
nm0020005,Richard Allan
nm0020041,William Alland
nm0020162,Michael Alldredge
nm0020180,Allegoo
nm0020200,David Bond
nm0020264,Andrew James Allen
nm0020269,Anthony Allen
nm0020354,Chad Allen
nm0020405,Dave Allen
nm0020419,David Allen
nm0020464,Doug Allen
nm0020530,Gary Allen
nm0020568,Harry Allen
nm0020612,James Allen
nm0020665,Joel Allen
nm0020717,Keith Allen
nm0020728,Kevin Allen
nm0020754,Lee Allen
nm0020931,Ray Allen
nm0020942,Rex Allen
nm0020979,Robert Allen
nm0020999,Roger Allan
nm0021004,Ronald Allen
nm0021043,Sean Allen
nm0021050,Seth Allen
nm0021112,Todd Allen
nm0021132,Tyrees Allen
nm0021373,Morgan Alling
nm0021456,Keith Allison
nm0021502,Claud Allister
nm0021523,Gregg Allman
nm0021548,James Allodi
nm0021597,Christopher Allport
nm0021600,Bruce Allpress
nm0021607,Corbin Allred
nm0021656,Wayne Allwine
nm0021835,Joaquim de Almeida
nm0021910,Kristian Almgren
nm0021938,Gabriel Almirón
nm0022306,Laz Alonso
nm0022326,Matty Alou
nm0022341,Giray Alpan
nm0022351,David Alpay
nm0022367,Murray Alper
nm0022758,Tom Alter
nm0022764,Ernesto Alterio
nm0022765,Héctor Alterio
nm0022786,Urs Althaus
nm0022871,Abe Altman
nm0022883,Bruce Altman
nm0023007,Leon Alton
nm0023062,Sevket Altug
nm0023339,Ángel Álvarez
nm0023517,Ruben Alves
nm0023569,John Alvin
nm0023619,Syed Alwi
nm0023668,Lyle Alzado
nm0023749,Saïd Amadis
nm0023777,Andrew Amador
nm0023828,Nandjiwarra Amagula
nm0023829,Walter Amagula
nm0023832,Mathieu Amalric
nm0023885,Tom Amandes
nm0023974,Fernando Amaral
nm0024024,Nestor Amaral
nm0024179,Paul Amato
nm0024187,Vincenzo Amato
nm0024188,Vincenzo Amato
nm0024194,Ed Amatrudo
nm0024492,Stig R. Amdam
nm0024511,John Patrick Amedori
nm0024580,Claudio Amendola
nm0024593,Tony Amendola
nm0024628,Nicholas Amer
nm0024683,Brian Ames
nm0024740,Robert Ames
nm0024849,Amidou
nm0024872,Samuele Amighetti
nm0024940,Paul Amiot
nm0025002,Yuri Amiryan
nm0025131,Amedeo Amodio
nm0025162,Tony Amoni
nm0025255,Gene Amoroso
nm0025309,John Amos
nm0025355,John Amplas
nm0025389,Sadashiv Amrapurkar
nm0025523,Amédée
nm0025546,Hark-On Fung
nm0025557,Doru Ana
nm0025606,Anand
nm0025627,Tinnu Anand
nm0025630,Vikas Anand
nm0025692,Alvin Anastasia
nm0025764,Yano Anaya
nm0025895,David Andar
nm0025908,James Andelin
nm0025940,Bertil Anderberg
nm0025969,Adam Anderly
nm0026011,Glenn Anders
nm0026075,Anders T. Andersen
nm0026172,John Andersen
nm0026283,Haskell V. Anderson III
nm0026285,Shedrack Anderson III
nm0026286,Bill Anderson Jr.
nm0026295,Michael Anderson Jr.
nm0026340,Andy Anderson
nm0026353,Angry Anderson
nm0026364,Anthony Anderson
nm0026483,Carl Anderson
nm0026621,Devon Anderson
nm0026627,Dion Anderson
nm0026629,Don Anderson
nm0026682,Eric Chase Anderson
nm0026687,Erich Anderson
nm0026841,James Anderson
nm0026879,Jeff Anderson
nm0026930,John Anderson
nm0027164,Matthew R. Anderson
nm0027215,Miles Anderson
nm0027223,Mitchell Anderson
nm0027323,Richard Anderson
nm0027392,Roy T. Anderson
nm0027402,Sam Anderson
nm0027417,Scott Anderson
nm0027424,Scott Anderson
nm0027434,Shane T. Anderson
nm0027454,Stanley Anderson
nm0027459,Stephen J. Anderson
nm0027566,Warner Anderson
nm0027741,Lars-Olof Andersson
nm0027800,Peter Andersson
nm0027829,Sten Andersson
nm0027851,Wiktor Andersson
nm0027942,Masanobu Andô
nm0027984,Péter Andorai
nm0028067,Júlio Andrade
nm0028135,Charles Andre
nm0028256,Felice Andreasi
nm0028319,Damir Andrei
