tconst,nconst,character
tt0337721,nm0340973,Pierce
tt0337721,nm0242903,Carl
tt0337721,nm1222981,Warren
tt0337721,nm0117826,Hap
tt0337721,nm0797638,Mr. Izzard
tt0337721,nm0819494,Mr. Moss
tt0337741,nm0000197,Harry Sanborn
tt0337741,nm0000206,Julian Mercer
tt0337741,nm0269463,Leo
tt0337741,nm0001274,Dave
tt0337876,nm1080974,Young Sean
tt0337876,nm0396812,Joseph
tt0337876,nm0397124,Bob
tt0337876,nm1366781,Sean
tt0337876,nm0001780,Clifford
tt0337876,nm0505971,Mr. Conte
tt0337909,nm0017596,John
tt0337909,nm0322562,Lawrence
tt0337909,nm0001354,Rod
tt0337917,nm0730168,Tom
tt0337917,nm0088298,Austin
tt0337917,nm1302735,Gus
tt0337917,nm0002253,Mr. Hartmann
tt0337917,nm0001457,Ferrell
tt0337917,nm0220735,Brisbane
tt0337917,nm1197466,Brad
tt0337917,nm0517448,Flagler
tt0337921,nm0262635,Ryan
tt0337921,nm0005458,Ethan
tt0337921,nm0000513,Sgt. Bob Mooney
tt0337921,nm1080718,Young Security Guard
tt0337921,nm1794586,Timid Boy
tt0337978,nm0000246,John McClane
tt0337978,nm0519043,Matt Farrell
tt0337978,nm0648249,Thomas Gabriel
tt0337978,nm0193295,Bowman
tt0337978,nm1838070,Trey
tt0337978,nm1240415,Casper
tt0337978,nm0003620,Warlock
tt0337978,nm0176085,Russo
tt0337978,nm0706220,Rand
tt0338013,nm0000120,Joel Barish
tt0338013,nm0929489,Dr. Mierzwiak
tt0338013,nm0004423,Train Conductor
tt0338013,nm0000704,Patrick
tt0338013,nm0752876,Frank
tt0338013,nm0749263,Stan
tt0338013,nm0189144,Rob
tt0338077,nm0111013,Dustin Knight
tt0338077,nm0449466,Sweet Lou
tt0338077,nm1036181,Eric Rivers
tt0338077,nm0896735,Matt Jensen
tt0338077,nm0518715,Jimmy Wilson
tt0338077,nm0546640,Bam
tt0338077,nm1539984,In Utero
tt0338094,nm0000552,Jim Evers
tt0338094,nm0000654,Ramsley
tt0338094,nm0662511,Master Gracey
tt0338094,nm0001728,Ezra
tt0338094,nm0420384,Michael
tt0338094,nm0234810,Mr. Coleman
tt0338095,nm0619600,Le tueur
tt0338095,nm0451076,Jimmy
tt0338095,nm0278367,Père Alex
tt0338095,nm1364225,Tom
tt0338095,nm0208600,Capitaine Gendarmerie
tt0338095,nm0881983,Gendarme
tt0338095,nm0816637,Homme voiture
tt0338096,nm0526019,Javier Suarez
tt0338096,nm0805476,Bert Miller
tt0338096,nm0005044,James Phelps
tt0338096,nm0491762,Carlos Suarez
tt0338097,nm0870204,Guy Malyon
tt0338097,nm0470981,Frans Bietrich
tt0338097,nm0000925,Charles Bessé
tt0338097,nm0478640,Lucien
tt0338097,nm0389527,Julian Elsworth
tt0338097,nm0168332,Max
tt0338135,nm0320721,Rémy
tt0338135,nm1234157,Sébastien
tt0338135,nm0193629,Pierre Citrouillard
tt0338135,nm0415191,Claude
tt0338188,nm0000169,Samuel Jones
tt0338188,nm0001173,Brake Baldwin
tt0338188,nm0000174,Lt. Jim Ducharme
tt0338188,nm0129564,Emiliano
tt0338188,nm0777760,Chidin
tt0338188,nm0716324,Two Stone
tt0338188,nm0851610,Kayitah
tt0338216,nm0051509,Huck Cheever
tt0338216,nm0000380,L. C. Cheever
tt0338216,nm0764445,Ready Eddie
tt0338216,nm0449466,Billie's Admirer
tt0338216,nm0420926,Gary
tt0338216,nm0001747,Roy Durucher
tt0338309,nm1270590,Erik Ponti
tt0338309,nm0526616,Pierre Tanguy
tt0338309,nm0803890,Otto Silverhielm
tt0338309,nm0759589,Dahlén
tt0338309,nm1480656,Johan
tt0338309,nm0870814,Von Schenken
tt0338309,nm1658782,Karlberg
tt0338309,nm1659229,Leffler
tt0338309,nm1616412,Bergvall
tt0338325,nm0369513,Bo Laramie
tt0338325,nm0001199,Detective Burton
tt0338325,nm0000838,Wendell Stokes
tt0338325,nm0390903,Leonard Clark
tt0338325,nm0300824,Kevin Rosner
tt0338325,nm0116902,Zach Laramie
tt0338325,nm0001744,Rex Harper
tt0338337,nm0000255,Jennings
tt0338337,nm0001173,Rethrick
tt0338337,nm0355910,Agent Klein
tt0338337,nm0316079,Shorty
tt0338337,nm0272173,Wolfe
tt0338337,nm0608012,Agent Dodge
tt0338337,nm0295334,Attorney General Brown
tt0338348,nm0000158,Hero Boy
tt0338348,nm0000158,Father
tt0338348,nm0000158,Conductor
tt0338348,nm0178875,Toothless Boy
tt0338348,nm0178875,Elf
tt0338348,nm0005052,Smokey
tt0338348,nm0005052,Steamer
tt0338348,nm0214430,Know-It-All
tt0338348,nm0778642,Billy - Lonely Boy
tt0338348,nm3389990,Pastry Chef
tt0338348,nm1742356,Pastry Chef
tt0338348,nm1745168,Waiter
tt0338427,nm0000188,Ray Porter
tt0338427,nm0005403,Jeremy
tt0338427,nm0098734,Dan Buttersfield
tt0338427,nm0476226,Mr. Agasa
tt0338459,nm0754512,Juni Cortez
tt0338459,nm0000104,Gregorio Cortez
tt0338459,nm0001544,Grandfather
tt0338459,nm0000230,Toymaker
tt0338459,nm0431918,Donnagon Giggles
tt0338459,nm0641610,Gary Giggles
tt0338466,nm0000354,Bob Tenor
tt0338466,nm0001427,Walt Tenor
tt0338466,nm0885143,Rocket
tt0338466,nm1497438,Tommy
tt0338466,nm0385722,Moe
tt0338466,nm0283475,Howard
tt0338512,nm0001602,Aidan McRory
tt0338512,nm0383603,Raoul Normandin
tt0338512,nm0237835,Administrator Eugene Normandin
tt0338512,nm0629127,His Excellency
tt0338512,nm0531014,Saladin
tt0338512,nm0769177,Zerbino
tt0338512,nm0820277,The Village Chief
tt0338526,nm0413168,Van Helsing
tt0338526,nm0746896,Count Vladislaus Dracula
tt0338526,nm0378175,Frankenstein's Monster
tt0338526,nm0920992,Carl
tt0338526,nm0962261,Velkan
tt0338526,nm0640413,Igor
tt0338526,nm0035605,Cardinal Jinette
tt0338564,nm0490489,Inspector Lau Kin Ming
tt0338564,nm0504897,Chan Wing Yan
tt0338564,nm0938893,SP Wong Chi Shing
tt0338564,nm0874676,Hon Sam
tt0338564,nm0155211,Young Lau Kin Ming
tt0338564,nm1284845,Young Chan Wing Yan
tt0338564,nm0864779,Tsui Wai-keung
tt0338751,nm0000138,Howard Hughes
tt0338751,nm0000604,Noah Dietrich
tt0338751,nm0000285,Juan Trippe
tt0338751,nm0000257,Senator Ralph Owen Brewster
tt0338751,nm0000453,Professor Fitz
tt0338751,nm0396812,Jack Frye
tt0338751,nm0000179,Errol Flynn
tt0338763,nm0297885,Shuya Nanahara
tt0338763,nm1099171,Takuma Aoi
tt0338763,nm0410951,Mitsugu Sakai
tt0338763,nm1216915,Shintaro Makimura
tt0338763,nm1328710,Ryo Kurosawa
tt0339034,nm1227702,Justin
tt0339034,nm0797373,Brandon
tt0339034,nm1145177,Eddie
tt0339034,nm0950403,Carlos
tt0339034,nm0330827,Greg
tt0339034,nm1725681,Luke
tt0339135,nm0000241,Kyle LeBlanc
tt0339135,nm0852753,451
tt0339135,nm0061437,General Hruschov
tt0339135,nm0326988,Tolik
tt0339135,nm1351126,Ivan
tt0339135,nm1368635,Billy
tt0339135,nm0717146,Coolhand
tt0339135,nm0900770,Dima
tt0339135,nm0203218,Malakai
tt0339135,nm1425148,Sasha
tt0339147,nm0001029,James 'Rennie' Cray
tt0339147,nm0265670,Will Macklin
tt0339147,nm0272173,Fargo
tt0339147,nm0192963,Ray Boone
tt0339147,nm0420937,Kelt
tt0339147,nm0698422,Rookie
tt0339147,nm0444339,Trauma Counselor
tt0339230,nm0267241,Jacob
tt0339230,nm0677471,Benny
tt0339230,nm0706548,Lasse
tt0339230,nm0275821,Folke
tt0339230,nm1094845,Håkan
tt0339230,nm0326221,Göran
tt0339230,nm1517548,Mike
tt0339230,nm0294747,Janne
tt0339291,nm0000120,Count Olaf
tt0339291,nm0000179,Lemony Snicket
tt0339291,nm0014582,Klaus
tt0339291,nm0001758,Mr. Poe
tt0339291,nm0175262,Uncle Monty
tt0339412,nm0005170,Stan
tt0339412,nm0728346,Boca
tt0339412,nm0924552,T-Rex
tt0339412,nm1406333,Fukuda
tt0339412,nm0428055,Fryman
tt0339412,nm1004774,Minadeo
tt0339412,nm0925920,Skillett
tt0339412,nm0000649,Gus Panas
tt0339412,nm0082467,Lenny Koron
tt0339579,nm0437580,Miyamoto
tt0339579,nm0457240,Mizoguchi
tt0339579,nm0613603,Mizoguchi's Henchman
tt0339579,nm1330627,Mizoguchi's Henchman
tt0339579,nm1331775,Mizoguchi's Henchman
tt0339579,nm0364255,Dr. Brown
tt0339840,nm1213507,Marion
tt0339840,nm1296121,Wayne
tt0339840,nm0402791,Harrison
tt0339840,nm0340065,Agent
tt0339840,nm1686221,Chip
tt0340012,nm0002091,Jimmie Langton
tt0340012,nm0001999,Walter Gibbs
tt0340012,nm0000460,Michael Gosselyn
tt0340012,nm0493271,Archie Dexter
tt0340012,nm1140345,Tom Fennel
tt0340012,nm0548456,Butler
tt0340012,nm1797788,Chauffeur
tt0340163,nm0000246,Jeff Talley
tt0340163,nm0001629,Walter Smith
tt0340163,nm1497548,Tommy Smith
tt0340163,nm0004936,Mars Krupcheck
tt0340163,nm0006958,Dennis Kelly
tt0340163,nm1483867,Kevin Kelly
tt0340163,nm0167649,The Watchman
tt0340377,nm0227759,Finbar McBride
tt0340377,nm0134072,Joe Oramas
tt0340377,nm0071345,Henry Styles
tt0340377,nm0087580,Store Customer
tt0340377,nm0656929,Carl
tt0340377,nm0454236,Louis Tiboni
tt0340855,nm0001136,Thomas
tt0340855,nm0855564,Vincent Corey
tt0340855,nm0898546,Gene
tt0340855,nm0898546,"Stuttering \""John\"
tt0340855,nm0820660,Evan
tt0340855,nm0820660,"Undercover \""John\"
tt0340855,nm0531333,Will
tt0340855,nm0531333,"Daddy \""John\"
tt0340855,nm0934113,Horton
tt0340855,nm0934113,"Last \""John\"
tt0340855,nm0085952,Cop
tt0342258,nm0001472,Danny
tt0342258,nm0001364,Bart
tt0342258,nm0000151,Sam
tt0342258,nm0716490,Raffles
tt0342258,nm0113478,Lefty
tt0342258,nm1268748,Georgie
tt0342258,nm0421044,Wyeth
tt0342272,nm0068260,Dick Dandelion
tt0342272,nm0654104,Huey
tt0342272,nm0000597,Krugsby
tt0342272,nm0029400,Freddie
tt0342272,nm0330115,Sebastian
tt0342272,nm0916406,Stevie
tt0342272,nm0178430,Dick's Dad
tt0342272,nm0311434,Young Officer
tt0342492,nm0509263,Bjarne
tt0342492,nm0509263,Eigil
tt0342492,nm0586568,Svend
tt0342492,nm0857663,Holger
tt0342492,nm0258925,Pastor Villumsen
tt0342492,nm0110334,Hus Hans
tt0342735,nm0207218,Timothy
tt0342735,nm0000418,Wilhelm
tt0342735,nm0000353,Grace's Father
tt0342735,nm1044641,Thomas
tt0342735,nm0000852,Mr. Robinsson
tt0342735,nm0060799,Bertie
tt0342735,nm1522531,Edward
tt0342735,nm1569396,Bingo
tt0343135,nm0001774,Reuben Feffer
tt0343135,nm0000450,Sandy Lyle
tt0343135,nm0000285,Stan Indursky
tt0343135,nm0000279,Claude
tt0343135,nm0000986,Leland Van Lew
tt0343135,nm0006987,Javier
tt0343135,nm0228336,Irving Feffer
tt0343660,nm0001191,Henry Roth
tt0343660,nm0001705,Ula
tt0343660,nm0000276,Doug Whitmore
tt0343660,nm0000101,Dr. Keats
tt0343660,nm0184445,Ten Second Tom
tt0343660,nm0163703,Marlin Whitmore
tt0343737,nm0000354,Edward Wilson
tt0343737,nm0000134,Bill Sullivan
tt0343737,nm0000285,Sam Murach
tt0343737,nm0001082,Arch Cummings
tt0343737,nm0001158,"Senator John Russell, Sr."
tt0343737,nm0002091,Dr. Fredericks
tt0343737,nm0000458,Philip Allen
tt0343818,nm0000226,Del Spooner
tt0343818,nm0339304,Lawrence Robertson
tt0343818,nm0876138,Sonny
tt0343818,nm0000342,Dr. Alfred Lanning
tt0343818,nm0564277,Lt. John Bergin
tt0343818,nm0913682,Baldez
tt0343818,nm0793946,Chin
tt0343996,nm0000412,Fico Fellove
tt0343996,nm0000195,The Writer
tt0343996,nm1113349,Chocolate
tt0343996,nm0992694,Alberto Mora
tt0343996,nm0549871,Rega
tt0343996,nm0231519,Lieutenant Dario
tt0343996,nm0549884,Rodney
tt0343996,nm0004801,Luis Fellove
tt0343996,nm0587401,Don Federico Fellove
tt0344510,nm0880484,Manech
tt0344510,nm0684500,Sylvain
tt0344510,nm0244707,Pierre-Marie Rouvières
tt0344510,nm0390458,Germain Pire
tt0344510,nm0079312,Ange Bassignano
tt0344510,nm0201669,Benjamin Gordes
tt0344854,nm0383603,Arthur
tt0344854,nm0186949,Archibald
tt0344854,nm0186949,Archibald
tt0344854,nm0709455,Arthur's Father
tt0344854,nm0480775,Davido
tt0344854,nm2461467,Massai Chief
tt0344854,nm0421829,Police Officer #1
tt0345061,nm0000209,William Geld
tt0345061,nm0700875,Bahkland
tt0345061,nm0407033,Driver
tt0345061,nm1029263,Vendor
tt0345061,nm1670183,Boxer
tt0345061,nm0555564,Mohan
tt0345074,nm0000141,Jeff
tt0345074,nm0818880,Robert
tt0345074,nm0818880,Peaches
tt0345074,nm0544568,Lee
tt0345074,nm0544568,N'Cream
tt0345074,nm0517528,Brian
tt0345074,nm0517528,Brianna
tt0345074,nm1378506,Paul
tt0345074,nm0327020,Stanley
tt0345074,nm0762191,Al
tt0345074,nm0005231,Mikey
tt0345549,nm0038355,Kenji
tt0345549,nm0586281,Yakuza
tt0345549,nm0559647,Yukio
tt0345549,nm0847607,Takashi
tt0345549,nm0849093,Yakuza
tt0345549,nm0766499,Yakuza
tt0345549,nm1413112,Jon
tt0345551,nm0709095,Christian Markelli
tt0345551,nm1302182,Elder Aaron Davis
tt0345551,nm1146051,Andrew
tt0345551,nm0330687,Elder Paul Ryder
tt0345551,nm0568390,Elder Harmon
tt0345551,nm0694386,Elder Gilford
tt0345950,nm0444786,SpongeBob
tt0345950,nm0444786,Narrator
tt0345950,nm0444786,Gary
tt0345950,nm0001787,King Neptune
tt0345950,nm0120309,Squidward
tt0345950,nm0120309,Fish #4
tt0345950,nm0000317,Mr. Krabs
tt0345950,nm0265067,Patrick Star
tt0345950,nm0265067,Fish #2
tt0345950,nm0265067,Chum Customer
tt0345950,nm0492951,Plankton
tt0345950,nm0492951,Fish #7
tt0345950,nm0492951,"Attendant #2, Lloyd"
tt0346094,nm0960230,Mahmut
tt0346094,nm0867780,Yusuf
tt0346094,nm1293114,Janitor
tt0346094,nm1942296,\N
tt0346094,nm1938082,\N
tt0346156,nm0000179,Sky Captain
tt0346156,nm0000610,Dex
tt0346156,nm0002091,Editor Paley
tt0346156,nm0229084,Kaji
tt0346156,nm0062827,Dr. Jennings
tt0346156,nm0193090,Dr. Vargas
tt0346336,nm0516222,Nicola Carati
tt0346336,nm0094526,Matteo Carati
tt0346336,nm0317561,Carlo Tommasi
tt0346336,nm0862755,Angelo Carati
tt0346457,nm0451148,Sepoy Mangal Pandey
tt0346457,nm0827170,Captain William Gordon
tt0346457,nm0700875,Narrator
tt0346457,nm0623739,Hewson
tt0346457,nm0849872,Bahadur Shah Zafar
tt0346491,nm0268199,Alexander
tt0346491,nm0000164,Old Ptolemy
tt0346491,nm1525717,Scribe
tt0346491,nm1752523,Child Alexander
tt0346491,nm0000174,Philip
tt0346491,nm1269733,Young Alexander
tt0346491,nm1752507,Young Hephaistion
tt0346631,nm0925220,Isaiah Bone
tt0346631,nm0001696,Franklin McVeigh
tt0346631,nm0907708,James
tt0346631,nm0002364,Pinball
tt0346631,nm1452211,Hammerman
tt0346631,nm0930454,Roberto
tt0346631,nm0135584,Tattoo
tt0346631,nm0950620,Teddy D
tt0346723,nm0451321,Raj Mathur
tt0346723,nm0037017,Sameer
tt0346723,nm0787474,Manubhai
tt0346723,nm0894348,Mr. Chopra
tt0346723,nm0505323,Nandu (the roadside drunk)
tt0346723,nm0451239,Traffic Policeman
tt0346723,nm1021919,Shopkeeper
tt0347048,nm0960379,Cahit
tt0347048,nm0456077,Seref
tt0347048,nm0311348,Nico
tt0347048,nm1445384,Mann am Tresen
tt0347048,nm0592937,Ammer Patient 1 (Psychiatrie)
tt0347048,nm1568829,Patient 2 (Psychiatrie)
tt0347149,nm0454120,Hauru
tt0347149,nm0309107,Karushifâ
tt0347149,nm0594271,Arechi no Majo
tt0347149,nm1126340,Marukuru
tt0347149,nm0410659,Koshô
tt0347149,nm1126978,Kakashi no Kabu
tt0347149,nm0960033,Kokuô
tt0347149,nm0361717,Hin
tt0347246,nm0960033,Batou
tt0347246,nm0645634,Section 9 Department Chief Aramaki
tt0347246,nm0945290,Togusa
tt0347246,nm1563697,Ishikawa
tt0347246,nm0847562,Kim
tt0347246,nm1428062,\N
tt0347246,nm1984203,\N
tt0347246,nm0297785,\N
tt0347304,nm0451321,Aman Mathur
tt0347304,nm0451307,Rohit
tt0347304,nm1588584,Shiv Kapur
tt0347332,nm0000821,DCP Anant Kumar Shrivastav
tt0347332,nm0474774,Sr. Inspector Shekhar Verma
tt0347332,nm0222426,Yashwant Angre
tt0347332,nm0969428,Sub-inspector Ashwin Gupte
tt0347332,nm0474609,Dr. Iqbal Ansari
tt0347332,nm6974864,Police academy student
tt0347332,nm0695177,ACP Shrikant Naidu
tt0347332,nm0149837,Deodhar
tt0347473,nm0451321,Maj. Ram Prasad Sharma
tt0347473,nm0792911,Raghavan Datta
tt0347473,nm1300301,Laxman Prasad Sharma
tt0347473,nm0001934,Gen. Amarjeet Bakshi
tt0347473,nm0787462,Brig. Shekhar Sharma
tt0347473,nm1224082,Principal
tt0347473,nm0787474,Prof. Rasai
tt0347618,nm0354560,Baron
tt0347618,nm1303233,Lune
tt0347618,nm0766309,Natori
tt0347618,nm0913880,Muta
tt0347618,nm0756917,Toto
tt0348121,nm0001772,Dr. Lloyd Steam
tt0348121,nm0001772,Dr. Lloyd Steam
tt0348121,nm0000547,Dr. Eddie Steam
tt0348121,nm0000547,Dr. Eddie Steam
tt0348121,nm0875364,Eddî Suchîmu-hakase
tt0348121,nm0620154,Dr. Lloyd Steam
tt0348121,nm0462638,Robert Stephenson
tt0348121,nm0768027,David
tt0348121,nm0855398,Alfred Smith
tt0348150,nm0746125,Clark Kent
tt0348150,nm0746125,Superman
tt0348150,nm0000228,Lex Luthor
tt0348150,nm0005188,Richard White
tt0348150,nm0001449,Perry White
tt0348150,nm0403134,Jimmy Olsen
tt0348150,nm0671980,Stanford
tt0348333,nm0005351,Monty
tt0348333,nm0197855,Mitch
tt0348333,nm0519043,Dean
tt0348333,nm0462712,Dan
tt0348333,nm0350079,Raddimus
tt0348333,nm0564277,Bishop
tt0348333,nm0070810,Calvin
tt0348568,nm1251770,Sang-min
tt0348568,nm0158648,Jun-ho
tt0348568,nm1305598,Tae-su
tt0348568,nm1307112,Seok-woo
tt0348568,nm1366028,\N
tt0348568,nm3700023,\N
tt0348593,nm0000313,Ted Cole
tt0348593,nm0287898,Eddie O'Hare
tt0348593,nm0683978,Interviewer
tt0348593,nm0745232,Minty O'Hare
tt0348593,nm1653129,Dr. Loomis
tt0348593,nm0752749,Reception Fan
tt0348836,nm0000375,Pete Graham
tt0348836,nm0001165,Dr. Douglas Grey
tt0348836,nm0002253,Sheriff Ryan
tt0348836,nm0384060,Phil Parsons
tt0348836,nm0002126,Teddy Howard
tt0348836,nm0007092,Turlington
tt0349047,nm0378660,Brigitte Spuck
tt0349047,nm0378660,Abahachi
tt0349047,nm0378660,H2O2
tt0349047,nm0442622,Jens Maul
tt0349047,nm0442622,Schrotty
tt0349047,nm0442622,Pulle
tt0349047,nm0870780,Käpt'n Kork
tt0349047,nm0001709,Rock Fertig Aus
tt0349047,nm0241694,William der Letzte
tt0349047,nm0241694,Santa Maria
tt0349047,nm0716795,Regulator Rogul
tt0349047,nm0356792,Konsul Kanon
tt0349047,nm0770635,Senator Bean
tt0349047,nm0378698,Berater von William
tt0349205,nm0000188,Tom Baker
tt0349205,nm0919991,Charlie Baker
tt0349205,nm0773056,Henry Baker
tt0349205,nm0808559,Jake Baker
tt0349416,nm0005380,Skip Collins
tt0349416,nm0103038,Ryan Carmichael
tt0349416,nm0000279,Daniel Collins
tt0349416,nm0001800,Grandpa Collins
tt0349416,nm0749225,Commercial Dad
tt0349416,nm1829048,Young Daniel
tt0349467,nm0000168,Lorenzo Council
tt0349467,nm0253035,Danny Martin
tt0349467,nm0001235,Boyle
tt0349467,nm1107001,Billy Williams
tt0349467,nm0676370,Reverend Longway
tt0349467,nm0295334,Lt. Gold
tt0349683,nm0654110,Arthur
tt0349683,nm0226820,Merlin
tt0349683,nm0344435,Lancelot
tt0349683,nm0586568,Tristan
tt0349683,nm0249291,Gawain
tt0349683,nm0199215,Galahad
tt0349683,nm0935653,Bors
tt0349683,nm0829032,Dagonet
tt0349683,nm0001745,Cerdic
tt0349710,nm0001618,Jack Morrison
tt0349710,nm0000237,Captain Mike Kennedy
tt0349710,nm0001598,Lenny Richter
tt0349710,nm0004820,Tommy Drake
tt0349710,nm0121605,Dennis Gauquin
tt0349710,nm0001267,Ray Gauquin
tt0349710,nm0347375,Tony Corrigan
tt0349710,nm0152430,Frank Mckinny
tt0349710,nm0379596,Keith Perez
tt0349825,nm0000621,Herb Brooks
tt0349825,nm0922263,Rob McClanahan
tt0349825,nm0001187,Craig Patrick
tt0349825,nm0564921,Walter Bush
tt0349825,nm0920564,Doc Nagobads
tt0349825,nm0128655,Jim Craig
tt0349825,nm1379739,Mike Eruzione
tt0349825,nm1372838,Jack O'Callahan
tt0349825,nm1058987,Ralph Cox
tt0349903,nm0000123,Danny Ocean
tt0349903,nm0000093,Rusty Ryan
tt0349903,nm1169136,Bank Officer
tt0349903,nm1484301,House Painter
tt0349903,nm1278272,Plainclothes Goon #1
tt0349903,nm0694569,Plainclothes Goon #2
tt0349903,nm0000412,Terry Benedict
tt0350028,nm0179173,Pastor Dan Parker
tt0350028,nm0107748,Henry Davis
tt0350028,nm0453273,Ed Portman
tt0350258,nm0004937,Ray Charles
tt0350258,nm0694066,Jeff Brown
tt0350258,nm0502015,Joe Adams
tt0350258,nm0940158,Fathead Newman
tt0350258,nm1468486,Young Ray Robinson
tt0350258,nm0035664,Ahmet Ertegun
tt0350261,nm0000602,Einar Gilkyson
tt0350261,nm0000151,Mitch Bradley
tt0350261,nm0524197,Crane Curtis
tt0350261,nm0507073,Gary Winston
tt0350261,nm0371690,Deputy
tt0351283,nm0001674,Marty
tt0351283,nm0001774,Alex
tt0351283,nm0001710,Melman
tt0351283,nm0056187,Julien
tt0351283,nm0147825,Maurice
tt0351283,nm0725200,Mort
tt0351283,nm0569891,Skipper
tt0351283,nm0569891,Fossa
tt0351283,nm0569891,Panicky Man on Subway
tt0351283,nm0971017,Private
tt0351283,nm1844237,Kowalski
tt0351461,nm1319365,Nói
tt0351461,nm0348276,Kiddi Beikon
tt0351461,nm0753905,Óskar
tt0351461,nm0251798,Prestur
tt0351461,nm0084739,Gylfi
tt0351461,nm1662046,Þórarinn Skólastjóri
tt0351461,nm0959961,Alfreð Kennari
tt0351461,nm1662086,Teitur Sálfræðingur
tt0351817,nm0760796,Seibei Iguchi
tt0351817,nm0462042,Choubei Kusaka
tt0351817,nm0652592,Toyotaro Koda
tt0351817,nm0297956,Michinojo Iinuma
tt0351817,nm0437141,Naota
tt0351977,nm0425005,Chris Vaughn
tt0351977,nm0424216,Ray Templeton
tt0351977,nm0100889,Sheriff Stan Watkins
tt0351977,nm0568180,Jay Hamilton
tt0351977,nm0064040,Chris Vaughn Sr.
tt0351977,nm1169490,Pete Vaughn
tt0351977,nm0243806,Booth
tt0352248,nm0000128,Jim Braddock
tt0352248,nm0081572,Max Baer
tt0352248,nm0316079,Joe Gould
tt0352248,nm0175916,Mike Wilson
tt0352248,nm0569226,Jimmy Johnston
tt0352248,nm0399126,Ford Bond
tt0352248,nm1161069,Jay Braddock
tt0352248,nm0521901,Howard Braddock
tt0352277,nm0000177,Cole Porter
tt0352277,nm0000596,Gabe
tt0352277,nm0573618,Gerald Murphy
tt0352277,nm0179680,Monty Woolley
tt0352277,nm0689948,L.B. Mayer
tt0352277,nm0020717,Irving Berlin
tt0352277,nm0928134,Edward Thomas
tt0352277,nm0571727,Bobby Reed
tt0352343,nm0320988,Simone
tt0352343,nm0320988,Davide Veroli
tt0352343,nm0100556,Lorenzo
tt0352343,nm0631516,Filippo
tt0352343,nm0688228,Young Davide
tt0352343,nm1168758,Simone
tt0352520,nm0001691,Peter Sellers
tt0352520,nm0001475,Blake Edwards
tt0352520,nm0891092,Bill Sellers
tt0352520,nm0001804,Stanley Kubrick
tt0352520,nm0000410,Maurice Woodruff
tt0352520,nm0329094,Dennis Selinger
tt0353014,nm0008813,Zed
tt0353014,nm0008813,Zed
tt0353014,nm0008813,Digger Leader
tt0353014,nm0008813,Digger Leader
tt0353014,nm1654656,\N
tt0353014,nm1654656,\N
tt0353014,nm0512272,Troopers
tt0353014,nm0512272,Troopers
tt0353014,nm0512272,Sentry
tt0353014,nm0512272,Sentry
tt0353014,nm0622544,Commander Locke
tt0353014,nm0622544,Commander Locke
tt0353014,nm0622544,Dr. Noah
tt0353014,nm0622544,Dr. Noah
tt0353014,nm0653071,Goliath
tt0353014,nm0653071,Goliath
tt0353014,nm0653071,Governor
tt0353014,nm0653071,Governor
tt0353014,nm0653071,Typon
tt0353014,nm0653071,Typon
tt0353014,nm2961186,Blacksmith
tt0353014,nm2961186,Blacksmith
tt0353014,nm2961186,Troopers
tt0353014,nm2961186,Troopers
tt0353014,nm0800493,Dispatcher
tt0353014,nm0800493,Dispatcher
tt0353014,nm4447088,Senior Adjutant
tt0353014,nm4447088,Senior Adjutant
tt0353324,nm0645785,Pestilence
tt0353324,nm0159059,War
tt0353324,nm0651274,Famine
tt0353324,nm0004770,Luc Crash
tt0353324,nm0004770,Death
tt0353324,nm0004770,Satan
tt0353324,nm1727889,The Priest
tt0353324,nm0000411,Jimmy Cuervo
tt0353324,nm0001803,Harold
tt0353324,nm0651104,Tanner
tt0353489,nm0281956,Jeremy
tt0353489,nm0268728,Luke
tt0353489,nm0425053,Tyler
tt0353969,nm0814280,Detective Park Doo-man
tt0353969,nm1235292,Detective Seo Tae-yoon
tt0353969,nm1323287,Detective Cho Yong-koo
tt0353969,nm1138201,Sergeant Shin Dong-chul
tt0353969,nm1322404,Sergeant Koo Hee-bong
tt0353969,nm3797160,Jo Byeong-soon
tt0353969,nm1369550,Baek Gwang-ho
tt0353969,nm1310960,Park Hyeon-gyu
tt0354356,nm0293889,Gilles
tt0354356,nm0003909,Bernard
tt0354356,nm0152647,Christophe
tt0354356,nm1688708,Mathieu
tt0354356,nm1688938,L'Américain
tt0354356,nm0109878,Le Juge
tt0354575,nm1339080,"The Perfect Man (segment \""Obstruction #1 - The Perfect Human: Cuba\"")"
