nconst,primaryName
nm1731937,Alex Kendrick
nm1732946,Hélène Cattet
nm1732981,Martin McDonagh
nm1733778,Jeff Fowler
nm1735543,Ry Russo-Young
nm1736575,Aram Rappaport
nm1737383,Jessica Joy Wise
nm1738966,Kivanç Baruönü
nm1739338,Aaron Horvath
nm1740888,Michael Lander
nm1741731,Aytaç Agirlar
nm1742427,Michaël R. Roskam
nm1743321,Naoyasu Habu
nm1743387,Jonathan van Tulleken
nm1743388,Minoru Ôhara
nm1745427,Bobby Roe
nm1746048,Akira Takamura
nm1746948,Brian O'Malley
nm1749002,Gen Sekiguchi
nm1749112,Vincent Paronnaud
nm1749449,Mahsun Kirmizigül
nm1751801,Tetsuya Watanabe
nm1754436,Sophie Barthes
nm1754704,Zillah Bowes
nm1756590,Andrew Kasch
nm1757667,Joel Anderson
nm1757777,Dave Green
nm1760759,Matt Eskandari
nm1760830,Kyle Newacheck
nm1760853,Fabio Resinaro
nm1760911,Hüdaverdi Yavuz
nm1762795,Parasuram
nm1762961,Jeff Tomsic
nm1764586,Fabio Guaglione
nm1764816,Mark Raso
nm1767139,Patrick Horvath
nm1767218,Lee Toland Krieger
nm1768304,Gee Malik Linton
nm1768412,Mark Linfield
nm1770672,Tim Hetherington
nm1777967,A.L. Vijay
nm1778124,Ali Atay
nm1780037,Céline Sciamma
nm1780501,Alejo Crisóstomo
nm1783265,Tim Miller
nm1783713,Bradley King
nm1785691,Dana Adam Shapiro
nm1786164,Olaf de Fleur Johannesson
nm1787651,Todd Berger
nm1787884,Cassie Jaye
nm1788310,Jenny Gage
nm1791902,Hèctor Hernández Vicens
nm1793079,Fede Alvarez
nm1795664,Scott Glosserman
nm1802093,Brian DeCubellis
nm1802251,Michele Mulroney
nm1802294,Banjong Pisanthanakun
nm1804518,Donovan Marsh
nm1804614,Ali Abbas Zafar
nm1805326,Mrighdeep Lamba
nm1819972,Matt Duffer
nm1819973,Ross Duffer
nm1820881,Will Wernick
nm1823216,Heidi Ewing
nm1823227,Rachel Grady
nm1823264,Aaron Moorhead
nm1823283,Kôji Shiraishi
nm1826454,Kim Seong-hun
nm1827931,William Eubank
nm1834176,Deb Hagan
nm1834213,Gary McKendry
nm1834891,Maneesh Sharma
nm1835055,Damien Macé
nm1836315,Marc Meyers
nm1837748,Josh Boone
nm1840064,Michael Noer
nm1840921,Radhika Rao
nm1841577,László Nemes
nm1843195,Brett Simon
nm1844237,Chris Miller
nm1846132,Joe Swanberg
nm1847738,Ari Sandel
nm1853544,Pierre Coffin
nm1854114,Derek Lee
nm1854288,Chris Nash
nm1856884,Aleksandr Dulerayn
nm1857002,Sngmoo Lee
nm1860649,Dani de la Torre
nm1860790,Justin Weinstein
nm1862705,Hunter Richards
nm1862815,Venkat Prabhu
nm1866679,Dylan C. Brown
nm1868746,Simon Brand
nm1868917,Alessandro Carloni
nm1870127,Tomm Coker
nm1878854,Marek Mackovic
nm1879225,Farren Blackburn
nm1879589,Nelson McCormick
nm1880561,Harold Cronk
nm1883257,Pablo Larraín
nm1883583,Yoshihiro Nishimura
nm1883612,Àlex Pastor
nm1887138,Mohit Suri
nm1888091,Elizabeth Chai Vasarhelyi
nm1890752,Gary Alazraki
nm1890845,Sean Anders
nm1892658,Duncan Skiles
nm1893457,Siddharth Anand
nm1894520,Trivikram Srinivas
nm1898126,Mike Birbiglia
nm1899608,Demián Rugna
nm1902132,Károly Ujj Mészáros
nm1902232,Tony Leondis
nm1903006,Gauri Shinde
nm1905310,Jeff Zimbalist
nm1906430,Nicholas Jarecki
nm1908892,Steve Saint Leger
nm1910468,Pravin E. Birje
nm1911624,Milos Avramovic
nm1916835,Michael Schwartz
nm1918140,Justin Benson
nm1918538,Mike Disa
nm1919905,Donavon Warren
nm1920049,Alejandro Monteverde
nm1921345,Steven C. Miller
nm1922242,Hun Jang
nm1924019,Rodrigo Sopeña
nm1933648,Dome Karukoski
nm1938064,Deon Taylor
nm1949943,Will Canon
nm1950086,Greta Gerwig
nm1956691,Jamie Linden
nm1956898,Eric Amadio
nm1957706,Claude Barras
nm1960322,Nick Murphy
nm1960428,Scott Walker
nm1962031,Jared P. Scott
nm1962192,Upendra
nm1962313,Dibakar Banerjee
nm1963886,Grímur Hákonarson
nm1968474,Ford Beebe Jr.
nm1969144,Gene Stupnitsky
nm1971220,Nzingha Stewart
nm1972793,Jamie Bradshaw
nm1973681,Richard Tanne
nm1977355,Nathan Greno
nm1980431,Michael Chaves
nm1980747,Aaron Harvey
nm1980806,Matthew Weiner
nm1985821,Jamin Winans
nm1988172,Yoshiyuki Takei
nm1989536,Marc Webb
nm1991847,Zak Hilditch
nm1993322,Timo Vuorensola
nm1994243,Scott Z. Burns
nm1996918,Dito Montiel
nm1999473,Shoojit Sircar
nm2006019,David Raymond
nm2008067,Galder Gaztelu-Urrutia
nm2011696,Dee Rees
nm2015237,Sean Byrne
nm2021516,Jake Szymanski
nm2021984,Nathan Frankowski
nm2022591,Naoko Kusumi
nm2023590,Kevin Phillips
nm2024446,Aditya Datt
nm2027419,Melina Matsoukas
nm2030556,Barry Battles
nm2032664,Kôbun Shizuno
nm2033604,Hiro Murai
nm2033655,Trevor Matthews
nm2034711,Will Slocombe
nm2035118,Babak Anvari
nm2035216,Alexandre Courtès
nm2035886,Drake Doremus
nm2036500,Fernando Coimbra
nm2038223,Daniel Benmayor
nm2038422,Michael J. Gallagher
nm2040027,Nir Paniry
nm2040169,Adam Schindler
nm2040537,Kim Farrant
nm2050348,Peter Mortimer
nm2050878,Surender Reddy
nm2051050,Christopher Redmond
nm2051728,Morgan Matthews
nm2057169,Anwar Rasheed
nm2060444,Rod Blackhurst
nm2060706,Jennifer Fox
nm2066439,Gorô Miyazaki
nm2067421,Gerard Johnstone
nm2071216,Chris Paine
nm2073372,Nicolas Pesce
nm2074173,Atil Inaç
nm2074328,Nicholas Jasenovec
nm2076131,Christopher Folino
nm2081382,Juliano Ribeiro Salgado
nm2086105,James Duffy
nm2091846,Lee Cronin
nm2093171,Damien Leone
nm2095817,Jody Hill
nm2099491,Paul Solet
nm2100246,Ralph Etter
nm2101710,Lancelot Oduwa Imasuen
nm2104063,Eric Heisserer
nm2104340,Nnegest Likké
nm2105585,Tobias Lindholm
nm2117510,Cal Brunker
nm2120994,Zübeyr Sasmaz
nm2122478,Duke Johnson
nm2123102,Eran Creevy
nm2125482,Chloé Zhao
nm2127650,Carter Smith
nm2128335,J Blakeson
nm2130108,Bob Persichetti
nm2130235,Mona Achache
nm2130745,Axelle Carolyn
nm2133655,Chris Sparling
nm2134474,Vikas Bahl
nm2141091,Abhay Chopra
nm2144007,Kangana Ranaut
nm2151374,Eliza Hittman
nm2151439,John Poliquin
nm2153088,Gareth Evans
nm2155757,Josh Cooley
nm2158772,Jeff Nichols
nm2160297,Matt Palmer
nm2161247,Paco Cabezas
nm2165066,Carles Torrens
nm2167704,Ceyda Torun
nm2171633,Baran bo Odar
nm2178458,Janus Metz
nm2179963,Kô Matsuo
nm2197025,Deniz Gamze Ergüven
nm2197777,Tom Harper
nm2201016,Liam Gavin
nm2204103,Togan Gökbakar
nm2204480,Jonathan King
nm2207625,Kleber Mendonça Filho
nm2209002,Lars Klevberg
nm2209781,Ayan Mukerji
nm2210720,Naoko Yamada
nm2214893,Melisa Wallack
nm2222515,Trevor Moore
nm2223783,Haifaa Al-Mansour
nm2225334,Anders Walter
nm2227980,Anthony Scott Burns
nm2238569,Tadayoshi Yamamuro
nm2250139,Bill Holderman
nm2251947,Marcel Langenegger
nm2254920,Dan Eckman
nm2260872,Farhad Samji
nm2262138,Sarah Adina Smith
nm2266744,Francesco La Regina
nm2268736,Tim Wardle
nm2270180,Koratala Siva
nm2271931,David Foenkinos
nm2277869,Marjane Satrapi
nm2278184,Yannick Dahan
nm2279430,Amit Ravindernath Sharma
nm2279930,Ben C. Lucas
nm2280148,Justin Dec
nm2282177,Justin Simien
nm2284484,Gareth Edwards
nm2285536,Anthony Maras
nm2287772,Aniruddha Roy Chowdhury
nm2289860,Juliano Dornelles
nm2293399,Kate Barker-Froyland
nm2296528,Jon Erwin
nm2298645,Mike P. Nelson
nm2299471,David Nerlich
nm2300570,J.D. Dillard
nm2301412,Justin Martinez
nm2304008,Plan B
nm2304675,Lulu Wang
nm2305431,Oren Peli
nm2308774,Destin Daniel Cretton
nm2309735,Tze Chun
nm2318753,Chad Villella
nm2320658,Don Hall
nm2325065,Shane Abbess
nm2326979,Larysa Kondracki
nm2328765,Shamim Sarif
nm2329165,Kris Pearn
nm2336554,Aditya Dhar
nm2339782,Murat Dündar
nm2341611,Jeff Orlowski-Yang
nm2346254,JR
nm2347386,Bommarillu Baskar
nm2349060,Bejoy Nambiar
nm2350892,Siva
nm2351920,Vicky Jewson
nm2356415,Akshat Verma
nm2356614,Jac Schaeffer
nm2357819,Brian A. Miller
nm2360037,Julio DePietro
nm2361949,Andrew Mogel
nm2366012,Matt Bettinelli-Olpin
nm2375463,Paul Downs Colaizzo
nm2375643,Yoann-Karl Whissell
nm2376614,Alexandre Bustillo
nm2377436,Anouk Whissell
nm2377660,Julien Maury
nm2378914,Advait Chandan
nm2379028,Corin Hardy
nm2379331,François Simard
nm2389363,Vaughn Stein
nm2391575,David Michôd
nm2399862,Aanand L. Rai
nm2405489,Yasushi Kawamura
nm2406154,Daniel Ribeiro
nm2406731,Bryan Fogel
nm2407401,Jonathan Helpert
nm2410311,Dean Israelite
nm2410557,Akarsh Khurana
nm2411495,Gary Shore
nm2419470,Tyler Gillett
nm2421181,Danny Mooney
nm2421238,Robert D. Krzykowski
nm2422911,Nicholas Gyeney
nm2436566,Tyler Nilson
nm2439708,Shakun Batra
nm2444458,Cristina Bocchialini
nm2455747,Will Graham
nm2459558,Junpei Mizusaki
nm2460402,Matt Angel
nm2464693,Kevin McMahon
nm2465524,Joaquin Montalvan
nm2470867,Matt Osterman
nm2477891,Gary Dauberman
nm2480204,Navdeep Singh
nm2480587,Charles Ferguson
nm2482088,Tommy Wirkola
nm2489573,Justin Reardon
nm2493041,J.P. Schaefer
nm2495732,Daniel Ragussis
nm2497546,David F. Sandberg
nm2499666,James Swirsky
nm2501633,Lena Dunham
nm2503633,Josh Trank
nm2507695,Rodrigo Sorogoyen
nm2518118,Taichi Ishidate
nm2528062,Alexis Wajsbrot
nm2528690,Sara Colangelo
nm2534923,Jenée LaMarque
nm2539328,Rohit Dhawan
nm2543774,Emilis Velyvis
nm2552536,Troy Nixey
nm2552646,Matty Beckerman
nm2554792,Mac Carter
nm2556572,Lee Jeong-beom
nm2559080,Elizabeth Wood
nm2566836,Gayatri
nm2568708,Klim Shipenko
nm2569510,Lennart Ruff
nm2572228,Jeethu Joseph
nm2573005,Susanna Fogel
nm2574176,Tyler Shields
nm2574897,Craig Johnson
nm2575525,Pushkar
nm2577199,Chris Peckover
nm2581581,Courtney Hunt
nm2586324,Trish Sie
nm2588606,Steve McQueen
nm2597331,Jack Heller
nm2609807,Kelly Fremon Craig
nm2610231,Zal Batmanglij
nm2612991,Banksy
nm2618764,Gerard McMurray
nm2625699,Sagar Ballary
nm2632504,Bert Marcus
nm2634746,Tyler Spindel
nm2639032,Jason Eisener
nm2648685,Mike Cahill
nm2660881,Sócrates Cuadri
nm2666268,Adam Rodgers
nm2669564,R. Balki
nm2671235,Aleksey Pimanov
nm2674307,Patrick Brice
nm2676052,Joseph Kosinski
nm2677924,Joann Sfar
nm2678319,Sajid
nm2680506,Sharat Katariya
nm2684095,Steven Gomez
nm2685346,Tony Spataro
nm2687285,Hiroshi Haraguchi
nm2688320,Gabe Ibáñez
nm2692858,Fernando González Molina
nm2694309,Louie Psihoyos
nm2710471,Jason Krawczyk
nm2716176,Shoaib Mansoor
nm2720681,Riley Stearns
nm2725627,Steven Kostanski
nm2735137,Paul Negoescu
nm2752098,Chris Butler
nm2753210,Ahmet Yilmaz
nm2753462,Kamil Aydin
nm2755490,Amitabh Reza Chowdhury
nm2764304,Takanori Tsujimoto
nm2765527,Carlo Ledesma
nm2769225,John Sullivan
nm2770831,Brian McGinn
nm2775497,Matthias Hoene
nm2776774,Alma Har'el
nm2782185,Rupert Sanders
nm2787176,Owen Harris
nm2788015,Carlos López Estrada
nm2788440,Kevin R. Adams
nm2790431,Dania Pasquini
nm2791155,Kiyotaka Suzuki
nm2791932,Max Giwa
nm2795127,Alex Richanbach
nm2804532,Christopher MacBride
nm2809844,Max Adams
nm2816668,Matthew Robinson
nm2819316,Geoffrey Fletcher
nm2830839,Ivan Kavanagh
nm2831530,Abhishek Varman
nm2836676,Michael Thelin
nm2850285,Stephen Fingleton
nm2850440,Bilal Lashari
nm2853516,Leslye Headland
nm2860882,Jeremy Gillespie
nm2866226,Luke Snellin
nm2868171,Simon Aboud
nm2871077,Tim Gagliardo
nm2871592,Peter Glanz
nm2879822,Peter Joseph
nm2880943,Liam O'Donnell
nm2883649,Benjamin Renner
nm2888554,Christophe Lourdelet
nm2896395,Levent Semerci
nm2899940,John Butler
nm2903076,Ashwani Dhir
nm2905562,Daniel Barber
nm2908199,Éric Warin
nm2911073,Matt Aselton
nm2912689,Kerem Deren
nm2926263,James Griffiths
nm2928364,Sebastián Silva
nm2929537,Mats Stenberg
nm2930027,Celal Çimen
nm2936070,Kelly Dolen
nm2937122,Adrian Molina
nm2939767,Nick Bruno
nm2944675,Mark Region
nm2947553,Na Hong-jin
nm2955107,Raj Kumar Gupta
nm2959497,Tim Fehlbaum
nm2964327,Christine Cynn
nm2976232,Andreas Öhman
nm2979453,Brent Bonacorso
nm2990632,Myroslav Slaboshpytskyi
nm3001390,Joe Cross
nm3006131,Thurop Van Orman
nm3009132,Jerome Sable
nm3011011,Jimmy Chin
nm3017455,Geremy Jasper
nm3021346,Jérémy Clapin
nm3034178,Desiree Akhavan
nm3035239,Evan Glodell
nm3042028,Bruno Samper
nm3043504,Kristina Buozyte
nm3051114,Anthony D'Souza
nm3060331,Luv Ranjan
nm3066492,Jennifer Kaytin Robinson
nm3077950,Declan Donnellan
nm3078140,Grant Sputore
nm3078168,Nick Ormerod
nm3087552,Fouad Mikati
nm3088151,Louis Clichy
nm3094978,Srdjan Spasojevic
nm3102998,Bo Burnham
nm3104562,Michael Zimbalist
nm3109648,Shree Narayan Singh
nm3109770,Neeraj Pandey
nm3114621,Alice Rohrwacher
nm3124542,David Palmer
nm3125415,Kimo Stamboel
nm3139198,Chris Moukarbel
nm3146718,Eric England
nm3155184,Michael Morrissey
nm3159880,Can Evrenol
nm3160595,Richard Bates Jr.
nm3163794,Pa. Ranjith
nm3189793,Alexandros Avranas
nm3210494,Eric Guillon
nm3211470,Robert Eggers
nm3215397,Daniel Scheinert
nm3218978,Abhinay Deo
nm3225709,Tyler MacIntyre
nm3226379,Kogonada
nm3227090,Damien Chazelle
nm3230448,Tom Gormican
nm3235877,Ana Lily Amirpour
nm3240319,Curt Morgan
nm3244731,Ben Foster
nm3246780,Mark Dennis
nm3250747,Anjali Menon
nm3252786,Hirotoshi Rissen
nm3252853,Selçuk Aydemir
nm3253001,Stephanie Soechtig
nm3262170,Ben Howling
nm3262433,Raj Mehta
nm3270827,Peter Strickland
nm3273000,Max Joseph
nm3300820,Andrew Nackman
nm3304468,John Maclean
nm3311094,Keishi Otomo
nm3315387,Vishnuvardhan
nm3321182,Giddens Ko
nm3349927,Oren Uziel
nm3350420,Nicolai Fuglsig
nm3351620,Vijay Lalwani
nm3360080,David Brooks
nm3360961,Jorge Blanco
nm3363032,Ryan Coogler
nm3363938,Chris McCoy
nm3371961,Javier Abad
nm3388028,Loressa Clisby
nm3393440,Carl Tibbetts
nm3401234,Gabor Kukucska
nm3401779,Andrew Erwin
nm3407375,Tom Green
nm3416434,Soma Helmi
nm3425513,Stuart Ortiz
nm3442103,Chakri Toleti
nm3447602,Yolanda Ramke
nm3453283,Daniel Kwan
nm3464186,Timo Tjahjanto
nm3465005,Natalia Andreadis
nm3468066,Jung Byung-gil
nm3470556,Anusha Rizvi
nm3482943,Han-min Kim
nm3483756,Marcos Martínez
nm3508781,Abhinav Kashyap
nm3513273,Oliver Daly
nm3521871,Gillian Robespierre
nm3522076,Aharon Keshales
nm3525467,Petra Costa
nm3526993,Jim Cummings
nm3536895,Amit Masurkar
nm3537098,Steeve Léonard
nm3537925,Caroline Labrèche
nm3550361,Sarik Andreasyan
nm3554264,St. Vincent
nm3558632,Iain Forsyth
nm3558886,Jane Pollard
nm3575912,Doron Paz
nm3576329,Yoav Paz
nm3578681,Naji Abu Nowar
nm3582089,Carlos Martínez López
nm3584506,Gerard Barrett
nm3588247,Benjamin Brewer
nm3591496,Ram
nm3592235,Ritesh Batra
nm3598290,Ed Perkins
nm3603873,Amar Kaushik
nm3609300,Sylvia Soska
nm3609341,Jen Soska
nm3611349,Jordan Vogt-Roberts
nm3613566,Yeon Sang-ho
nm3622659,Lucia Aniello
nm3628670,Zachary Donohue
nm3646390,Jonathan del Val
nm3651642,Thomas Cappelen Malling
nm3656297,Dan Rush
nm3699790,DK Welchman
nm3705960,Michael Pearce
nm3728712,Jeff Chan
nm3734458,Rupert Goold
nm3737504,Kiah Roache-Turner
nm3743617,Philippe Lacheau
nm3758453,Radha Krishna Jagarlamudi
nm3771823,Daniel Goldhaber
nm3772967,Julia Leigh
nm3773770,Ketche
nm3781554,John McPhail
nm3788242,Benjamin Statler
nm3792134,Aneesh Chaganty
nm3792517,Julie Cohen
nm3796645,Tolga Karaçelik
nm3809021,Alper Caglar
nm3819792,Geoff Moore
nm3819854,Om Raut
nm3853714,Ayman El Gazwy
nm3859682,Ian Samuels
nm3860992,Philip Einstein Lipski
nm3868633,Severin Fiala
nm3885159,Peter D. Hutchison
nm3910931,David Farrier
nm3915542,Orlando von Einsiedel
nm3918746,Henry Hobson
nm3946993,Joseph Michael
nm3950520,Jason Howden
nm3951039,Chris Lofing
nm3997700,Houda Benyamina
nm4000389,Travis Cluff
nm4008890,Adam Egypt Mortimer
nm4014166,Cathy Yan
nm4017355,Colin Minihan
nm4021775,Yuriy Bykov
nm4023702,Steven Caple Jr.
nm4055378,Hajime Ohata
nm4074404,Leigh Janiak
nm4080113,Lukas Dhont
nm4082140,Aditya Kolli
nm4093647,Anup Bhandari
nm4099092,Trey Edward Shults
nm4102993,Rachel Lears
nm4107260,Stephen Elliott
nm4134911,Robert Kouba
nm4138262,Ribhu Dasgupta
nm4139472,Afonso Poyart
nm4142927,Navot Papushado
nm4155547,The Vicious Brothers
nm4170048,Ari Aster
nm4205110,Adesh Prasad
nm4219902,Park Hoon-jung
nm4227232,Hannah Fidell
nm4231258,Jack Attridge
nm4242320,C. Prem Kumar
nm4263190,Bilall Fallah
nm4264671,Shashank Khaitan
nm4267562,Jake Castorena
nm4274575,Vetrimaaran
nm4302299,Hiroaki Aikawa
nm4309887,Jane Haubrich
nm4315078,Dominic Cooke
nm4318159,Nitesh Tiwari
nm4320125,Mukunda Michael Dewil
nm4333222,David Grovic
nm4335102,Zuqy Cruz Marquez
nm4342198,Burak Aksak
nm4361978,Josh Kriegman
nm4363461,Clementine Isaac
nm4389150,Ali Abbasi
nm4399706,William Oldroyd
nm4416364,Lee Hardcastle
nm4427215,Lilit Movsisyan
nm4441258,Brian Frank Visciglia
nm4455533,Stefon Bristol
nm4469445,Julia Ducournau
nm4558775,Emmanuelle Pickett
nm4577742,Chris Hopewell
nm4578266,Blair Erickson
nm4584357,Lazar Bodroza
nm4642456,Lisa Cottrell-Bentley
nm4678690,Perry Bhandal
nm4733887,Alphonse Puthren
nm4734352,Branden Kramer
nm4738743,Hiroyuki Yamashita
nm4761826,Radio Silence
nm4777635,Zeek Earl
nm4784536,Neeraj Ghaywan
nm4807465,Paul Urkijo Alijo
nm4816401,Adil El Arbi
nm4819186,Tinu Suresh Desai
nm4824763,Thea Sharrock
nm4893902,Todd Burrows
nm4907810,Stella Meghie
nm4914792,Frant Gwo
nm4938950,Christopher Caldwell
nm4940051,Shin'ichirô Ueda
nm4941030,Jason Zada
nm4970700,Benedict Andrews
nm4991098,Jill Bauer
nm4991143,Ronna Gradus
nm5050824,Dave McCary
nm5082761,Alex Brewer
nm5090157,Randy Moore
nm5169133,David Jung
nm5192757,Jonathan Baker
nm5197357,Andrea Dalla Costa
nm5205122,Simon Klose
nm5237694,Pawan Kumar
nm5239466,Josh Baker
nm5255757,Karim Amer
nm5256112,Anonymous
nm5274019,Ann Deborah Fishman
nm5278146,Aaron Hann
nm5278427,Mario Miscione
nm5300836,Lana Wilson
nm5305003,Cristina Gallego
nm5326250,Anurag Singh
nm5366274,Karthik Subbaraj
nm5382397,Ananta Jalil
nm5457825,Mark Elijah Rosenberg
nm5464371,Baz Poonpiriya
nm5494785,Antonin Baudry
nm5496949,Marcus Tedenryd
nm5507490,Aleksander Bach
nm5514626,Ali Bilgin
nm5525244,John Maloof
nm5547881,Suzanne Coote
nm5579635,Jagan Shakti
nm5590177,Jamie M. Dagg
nm5616219,Nagraj Manjule
nm5645455,Nag Ashwin
nm5650589,Nalan Kumarasamy
nm5715866,Peter Rida Michail
nm5722382,Cary Murnion
nm5732579,Jonathan Milott
nm5820154,Ilya Naishuller
nm5932553,Vinil Mathew
nm5961051,Atlee
nm5986857,Keegan Kuhn
nm6057112,Kip Andersen
nm6066050,Josie Rourke
nm6073824,Prashanth Neel
nm6166094,Elijah Bynum
nm6211307,R.T. Neason
nm6286329,Banafsheh Modaressi
nm6287571,Chris Kelly
nm6336449,Ayman Jamal
nm6436658,Ashwiny Iyer Tiwari
nm6442107,Ram Kumar
nm6474441,H. Vinoth
nm6563565,Alice Waddington
nm6576361,Matt D'Avella
nm6682160,Sujeeth
nm6735778,Khurram H. Alavi
nm6832369,Gurmeet Ram Rahim Singh
nm6885237,Alejandro Romeo
nm7050300,Joe Talbot
nm7214191,Wayne Roberts
nm7447165,Raaj Shaandilyaa
nm7470817,Alaa Sheikh Hassan
nm7546166,Gustav Möller
nm7920254,Saeed Roustayi
nm8060038,Wolfgang Matzl
nm8083973,Cory Finley
nm8119703,Ravi Udyawar
nm8273413,Arun Prabhu Purushothaman
nm8623146,Sankalp Reddy
nm8631915,Can Ulkay
nm8678191,Karthick Naren
nm9054338,Steve Hickner
nm9107963,Gökhan Gök
nm9179246,R.S. Prasanna
nm9198261,Shawn Gadberry
nm9227039,Sandeep Reddy Vanga
nm9323057,Ratnaa Sinha
nm9393813,Tamara Kotevska
nm9546825,Tegan Bukowski
nm9572719,Dominique Rocher
nm9751348,Rahi Anil Barve
nm9967772,Mayur K. Barot
