tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0263488,movie,2001,Jeepers Creepers,Jeepers Creepers,90,"Horror,Mystery",6.2,106234
tt0430357,movie,2006,Miami Vice,Miami Vice,132,"Action,Crime,Thriller",6.0,106225
tt0182789,movie,1999,Bicentennial Man,Bicentennial Man,132,"Comedy,Drama,Sci-Fi",6.9,105964
tt2404311,movie,2013,The Family,The Family,111,"Comedy,Crime,Thriller",6.3,105915
tt1854564,movie,2013,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,106,"Adventure,Family,Fantasy",5.8,105875
tt5814060,movie,2018,The Nun,The Nun,96,"Horror,Mystery,Thriller",5.3,105814
tt0366627,movie,2005,The Jacket,The Jacket,103,"Drama,Fantasy,Mystery",7.1,105799
tt0117218,movie,1996,The Nutty Professor,The Nutty Professor,95,"Comedy,Romance,Sci-Fi",5.6,105704
tt0472062,movie,2007,Charlie Wilson's War,Charlie Wilson's War,102,"Biography,Comedy,Drama",7.0,105681
tt0079944,movie,1979,Stalker,Stalker,162,"Drama,Sci-Fi",8.2,105648
tt0373883,movie,2007,Halloween,Halloween,109,Horror,6.1,105630
tt0795368,movie,2007,Death at a Funeral,Death at a Funeral,90,Comedy,7.4,105573
tt4857264,movie,2016,The Invisible Guest,Contratiempo,106,"Crime,Mystery,Thriller",8.1,105498
tt0250687,movie,2001,Rat Race,Rat Race,112,"Adventure,Comedy",6.4,105480
tt6412452,movie,2018,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,133,"Comedy,Drama,Musical",7.3,105295
tt1023114,movie,2010,The Way Back,The Way Back,133,"Adventure,Drama,History",7.3,105245
tt0309987,movie,2003,The Dreamers,The Dreamers,115,"Drama,Romance",7.2,105207
tt2763304,movie,2017,T2 Trainspotting,T2 Trainspotting,117,Drama,7.2,104994
tt1327773,movie,2013,Lee Daniels' The Butler,The Butler,132,"Biography,Drama",7.2,104994
tt0405508,movie,2006,Rang De Basanti,Rang De Basanti,167,"Comedy,Drama",8.2,104970
tt0385004,movie,2004,House of Flying Daggers,Shi mian mai fu,119,"Action,Adventure,Drama",7.5,104860
tt0096928,movie,1989,Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,90,"Adventure,Comedy,Music",6.9,104837
tt1486185,movie,2011,Red Riding Hood,Red Riding Hood,100,"Fantasy,Horror,Mystery",5.4,104806
tt1131729,movie,2009,Pirate Radio,The Boat That Rocked,135,"Comedy,Drama,Music",7.4,104761
tt0421073,movie,2008,Street Kings,Street Kings,109,"Action,Crime,Drama",6.8,104719
tt0289992,movie,2003,The Life of David Gale,The Life of David Gale,130,"Crime,Drama,Thriller",7.6,104613
tt0295700,movie,2003,Wrong Turn,Wrong Turn,84,Horror,6.1,104549
tt1307068,movie,2012,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,101,"Adventure,Comedy,Drama",6.7,104528
tt0012349,movie,1921,The Kid,The Kid,68,"Comedy,Drama,Family",8.3,104486
tt0089881,movie,1985,Ran,Ran,162,"Action,Drama",8.2,104432
tt0340163,movie,2005,Hostage,Hostage,113,"Action,Crime,Drama",6.6,104322
tt5715874,movie,2017,The Killing of a Sacred Deer,The Killing of a Sacred Deer,121,"Drama,Horror,Mystery",7.1,104004
tt5308322,movie,2017,Happy Death Day,Happy Death Day,96,"Horror,Mystery,Thriller",6.5,104000
tt0460791,movie,2006,The Fall,The Fall,117,"Adventure,Drama,Fantasy",7.9,103982
tt0067116,movie,1971,The French Connection,The French Connection,104,"Action,Crime,Drama",7.7,103931
tt0120890,movie,1998,Wild Things,Wild Things,108,"Crime,Drama,Mystery",6.5,103884
tt1956620,movie,2014,Sex Tape,Sex Tape,94,"Comedy,Romance",5.1,103843
tt1602613,movie,2013,Only God Forgives,Only God Forgives,90,"Action,Crime,Drama",5.7,103805
tt0227538,movie,2001,Spy Kids,Spy Kids,88,"Action,Adventure,Comedy",5.4,103758
tt0445922,movie,2007,Across the Universe,Across the Universe,133,"Drama,Fantasy,History",7.3,103616
tt0203019,movie,2000,Men of Honor,Men of Honor,129,"Biography,Drama",7.2,103600
tt0200550,movie,2000,Coyote Ugly,Coyote Ugly,100,"Comedy,Drama,Music",5.7,103444
tt0405296,movie,2006,A Scanner Darkly,A Scanner Darkly,100,"Animation,Crime,Drama",7.1,103420
tt0055630,movie,1961,Yojimbo,Yôjinbô,110,"Action,Drama,Thriller",8.2,103393
tt5140878,movie,2017,Annabelle: Creation,Annabelle: Creation,109,"Horror,Mystery,Thriller",6.5,103375
tt0097351,movie,1989,Field of Dreams,Field of Dreams,107,"Drama,Family,Fantasy",7.5,103369
tt0137494,movie,1999,Entrapment,Entrapment,113,"Action,Crime,Romance",6.3,103357
tt3469046,movie,2017,Despicable Me 3,Despicable Me 3,89,"Adventure,Animation,Comedy",6.3,103317
tt1921064,movie,2014,Pompeii,Pompeii,105,"Action,Adventure,Drama",5.5,103285
tt6266538,movie,2018,Vice,Vice,132,"Biography,Comedy,Drama",7.2,103225
tt0348836,movie,2003,Gothika,Gothika,98,"Horror,Mystery,Thriller",5.8,103153
tt0056801,movie,1963,8½,8½,138,Drama,8.0,103111
tt0419706,movie,2005,Doom,Doom,105,"Action,Adventure,Fantasy",5.2,102946
tt0119395,movie,1997,The Jackal,The Jackal,124,"Action,Crime,Drama",6.4,102826
tt0146675,movie,1999,End of Days,End of Days,122,"Action,Fantasy,Horror",5.8,102811
tt0465580,movie,2009,Push,Push,111,"Action,Sci-Fi,Thriller",6.1,102789
tt0397101,movie,2005,The Skeleton Key,The Skeleton Key,104,"Drama,Horror,Mystery",6.5,102739
tt5813916,movie,2016,The Mountain II,Dag II,135,"Action,Drama,War",8.9,102635
tt1528854,movie,2015,Daddy's Home,Daddy's Home,96,"Comedy,Family",6.2,102592
tt0096256,movie,1988,They Live,They Live,94,"Action,Horror,Sci-Fi",7.3,102552
tt0929632,movie,2009,Precious,Precious,110,Drama,7.3,102551
tt0970866,movie,2010,Little Fockers,Little Fockers,98,"Comedy,Romance",5.5,102526
tt0404203,movie,2006,Little Children,Little Children,136,"Drama,Romance",7.5,102437
tt0092644,movie,1987,Beverly Hills Cop II,Beverly Hills Cop II,100,"Action,Comedy,Crime",6.5,102401
tt0075005,movie,1976,The Omen,The Omen,111,Horror,7.5,102299
tt1315981,movie,2009,A Single Man,A Single Man,99,"Drama,Romance",7.6,102257
tt0070666,movie,1973,Serpico,Serpico,130,"Biography,Crime,Drama",7.7,102251
tt1206543,movie,2013,Out of the Furnace,Out of the Furnace,116,"Action,Crime,Drama",6.8,102202
tt2312718,movie,2013,Homefront,Homefront,100,"Action,Thriller",6.5,102096
tt1622979,movie,2011,Final Destination 5,Final Destination 5,92,"Horror,Thriller",5.8,102045
tt0384806,movie,2005,The Amityville Horror,The Amityville Horror,90,Horror,6.0,102007
tt0313737,movie,2002,Two Weeks Notice,Two Weeks Notice,101,"Comedy,Romance",6.1,101905
tt0031679,movie,1939,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,129,"Comedy,Drama",8.1,101845
tt3410834,movie,2016,Allegiant,Allegiant,120,"Action,Adventure,Mystery",5.7,101708
tt0433400,movie,2005,Just Friends,Just Friends,96,"Comedy,Romance",6.2,101420
tt0286499,movie,2002,Bend It Like Beckham,Bend It Like Beckham,112,"Comedy,Drama,Romance",6.6,101391
tt4500922,movie,2018,Maze Runner: The Death Cure,Maze Runner: The Death Cure,143,"Action,Adventure,Sci-Fi",6.2,101202
tt1924396,movie,2013,The Best Offer,La migliore offerta,131,"Crime,Drama,Mystery",7.8,101129
tt3874544,movie,2017,The Boss Baby,The Boss Baby,97,"Adventure,Animation,Comedy",6.3,101012
tt1135503,movie,2009,Julie & Julia,Julie & Julia,123,"Biography,Drama,Romance",7.0,100980
tt0426931,movie,2007,August Rush,August Rush,114,"Drama,Music",7.5,100977
tt0317198,movie,2004,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,108,"Comedy,Drama,Romance",6.0,100850
tt0104952,movie,1992,My Cousin Vinny,My Cousin Vinny,120,"Comedy,Crime",7.6,100804
tt1588170,movie,2010,I Saw the Devil,Ang-ma-reul bo-at-da,144,"Action,Crime,Drama",7.8,100781
tt2503944,movie,2015,Burnt,Burnt,101,"Comedy,Drama",6.6,100702
tt2066051,movie,2019,Rocketman,Rocketman,121,"Biography,Drama,Music",7.3,100650
tt0080487,movie,1980,Caddyshack,Caddyshack,98,"Comedy,Sport",7.3,100643
tt0283111,movie,2002,Van Wilder,Van Wilder,92,"Comedy,Romance",6.4,100606
tt0240890,movie,2001,Serendipity,Serendipity,90,"Comedy,Romance",6.9,100553
tt0436697,movie,2006,The Queen,The Queen,103,"Biography,Drama,History",7.3,100502
tt0287467,movie,2002,Talk to Her,Hable con ella,112,"Drama,Mystery,Romance",7.9,100472
tt0401383,movie,2007,The Diving Bell and the Butterfly,Le scaphandre et le papillon,112,"Biography,Drama",8.0,100444
tt1567609,movie,2012,Get the Gringo,Get the Gringo,96,"Action,Crime,Drama",7.0,100436
tt1509767,movie,2011,The Three Musketeers,The Three Musketeers,110,"Action,Adventure,History",5.7,100373
tt0102510,movie,1991,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,85,"Comedy,Crime",6.9,100348
tt1702439,movie,2013,Safe Haven,Safe Haven,115,"Drama,Romance,Thriller",6.7,100325
tt0367959,movie,2007,Hannibal Rising,Hannibal Rising,121,"Adventure,Crime,Drama",6.2,100292
tt2404233,movie,2016,Gods of Egypt,Gods of Egypt,127,"Action,Adventure,Fantasy",5.4,100208
tt0119303,movie,1997,Home Alone 3,Home Alone 3,102,"Comedy,Crime,Family",4.4,100200
tt0780653,movie,2010,The Wolfman,The Wolfman,103,"Drama,Fantasy,Horror",5.8,100199
tt0116213,movie,1996,Eraser,Eraser,115,"Action,Drama,Thriller",6.1,100113
tt0338337,movie,2003,Paycheck,Paycheck,119,"Action,Mystery,Sci-Fi",6.3,100022
tt0467200,movie,2008,The Other Boleyn Girl,The Other Boleyn Girl,115,"Biography,Drama,History",6.7,99992
tt0243133,movie,2001,The Man Who Wasn't There,The Man Who Wasn't There,116,"Crime,Drama",7.5,99980
tt1682180,movie,2013,Stoker,Stoker,99,"Drama,Thriller",6.8,99979
tt0236493,movie,2001,The Mexican,The Mexican,123,"Adventure,Comedy,Crime",6.1,99965
tt0218967,movie,2000,The Family Man,The Family Man,125,"Comedy,Drama,Fantasy",6.8,99827
tt0059800,movie,1965,Thunderball,Thunderball,130,"Action,Adventure,Thriller",7.0,99719
tt0799949,movie,2007,Epic Movie,Epic Movie,86,"Adventure,Comedy",2.4,99706
tt0368008,movie,2004,The Manchurian Candidate,The Manchurian Candidate,129,"Drama,Mystery,Sci-Fi",6.6,99692
tt0164184,movie,2002,The Sum of All Fears,The Sum of All Fears,124,"Action,Drama,Thriller",6.4,99491
tt0790686,movie,2008,Mirrors,Mirrors,110,"Horror,Mystery",6.2,99433
tt2510894,movie,2015,Hotel Transylvania 2,Hotel Transylvania 2,89,"Animation,Comedy,Family",6.7,99407
tt2854926,movie,2018,Tag,Tag,100,Comedy,6.5,99391
tt1258197,movie,2009,Exam,Exam,101,"Mystery,Thriller",6.8,99388
tt1073498,movie,2008,Meet the Spartans,Meet the Spartans,86,Comedy,2.8,99378
tt0051201,movie,1957,Witness for the Prosecution,Witness for the Prosecution,116,"Crime,Drama,Film-Noir",8.4,99324
tt1656190,movie,2012,Safe,Safe,94,"Action,Crime,Thriller",6.5,99294
tt0129290,movie,1998,Patch Adams,Patch Adams,115,"Biography,Comedy,Drama",6.8,99283
tt0870111,movie,2008,Frost/Nixon,Frost/Nixon,122,"Biography,Drama,History",7.7,99263
tt1007029,movie,2011,The Iron Lady,The Iron Lady,105,"Biography,Drama",6.4,99206
tt2692250,movie,2014,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,98,"Adventure,Comedy,Family",6.2,99128
tt1114740,movie,2009,Paul Blart: Mall Cop,Paul Blart: Mall Cop,91,"Action,Comedy,Crime",5.2,99064
tt0365830,movie,2006,Tenacious D in the Pick of Destiny,Tenacious D in The Pick of Destiny,93,"Adventure,Comedy,Music",6.8,98949
tt0865556,movie,2008,The Forbidden Kingdom,The Forbidden Kingdom,104,"Action,Adventure,Fantasy",6.6,98891
tt0120889,movie,1998,What Dreams May Come,What Dreams May Come,113,"Drama,Fantasy,Romance",7.1,98863
tt4062536,movie,2015,Green Room,Green Room,95,"Horror,Music,Thriller",7.0,98653
tt0256415,movie,2002,Sweet Home Alabama,Sweet Home Alabama,108,"Comedy,Romance",6.2,98630
tt0088128,movie,1984,Sixteen Candles,Sixteen Candles,93,"Comedy,Romance",7.1,98624
tt2557478,movie,2018,Pacific Rim: Uprising,Pacific Rim: Uprising,111,"Action,Adventure,Sci-Fi",5.6,98601
tt4034354,movie,2016,Swiss Army Man,Swiss Army Man,97,"Comedy,Drama,Fantasy",7.0,98596
tt1078940,movie,2009,Couples Retreat,Couples Retreat,113,Comedy,5.5,98451
tt5776858,movie,2017,Phantom Thread,Phantom Thread,130,"Drama,Romance",7.5,98449
tt0390521,movie,2004,Super Size Me,Super Size Me,100,"Comedy,Documentary,Drama",7.2,98334
tt1063669,movie,2008,The Wave,Die Welle,107,"Drama,Thriller",7.6,98330
tt0386117,movie,2009,Where the Wild Things Are,Where the Wild Things Are,101,"Adventure,Drama,Family",6.7,98239
tt0393109,movie,2005,Brick,Brick,110,"Action,Crime,Drama",7.3,98208
tt0327850,movie,2003,The Rundown,The Rundown,104,"Action,Adventure,Comedy",6.7,98198
tt0169102,movie,2001,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,224,"Adventure,Drama,Musical",8.1,98198
tt1408253,movie,2014,Ride Along,Ride Along,99,"Action,Comedy,Crime",6.2,98141
tt1053424,movie,2010,Repo Men,Repo Men,111,"Action,Adventure,Crime",6.3,98119
tt0105112,movie,1992,Patriot Games,Patriot Games,117,"Action,Thriller",6.9,98105
tt0120902,movie,1998,The X Files,The X Files,121,"Drama,Mystery,Sci-Fi",7.0,98021
tt0110478,movie,1994,Maverick,Maverick,127,"Action,Adventure,Comedy",7.0,97898
tt0104070,movie,1992,Death Becomes Her,Death Becomes Her,104,"Comedy,Fantasy,Horror",6.6,97895
tt0061418,movie,1967,Bonnie and Clyde,Bonnie and Clyde,111,"Action,Biography,Crime",7.8,97891
tt3717490,movie,2017,Power Rangers,Power Rangers,124,"Action,Adventure,Sci-Fi",5.9,97774
tt0462504,movie,2006,Rescue Dawn,Rescue Dawn,120,"Action,Biography,Drama",7.3,97720
tt0112461,movie,1995,The Basketball Diaries,The Basketball Diaries,102,"Biography,Crime,Drama",7.3,97660
tt1327194,movie,2012,The Lucky One,The Lucky One,101,"Drama,Mystery,Romance",6.5,97641
tt0168629,movie,2000,Dancer in the Dark,Dancer in the Dark,140,"Crime,Drama,Musical",8.0,97470
tt0230011,movie,2001,Atlantis: The Lost Empire,Atlantis: The Lost Empire,95,"Action,Adventure,Animation",6.9,97465
tt0053198,movie,1959,The 400 Blows,Les quatre cents coups,99,"Crime,Drama",8.1,97448
tt0186151,movie,2000,Frequency,Frequency,118,"Crime,Drama,Mystery",7.3,97389
tt0848537,movie,2013,Epic,Epic,102,"Adventure,Animation,Family",6.7,97364
tt0091605,movie,1986,The Name of the Rose,Der Name der Rose,130,"Crime,Drama,Mystery",7.7,97345
tt4698684,movie,2016,Hunt for the Wilderpeople,Hunt for the Wilderpeople,101,"Adventure,Comedy,Drama",7.9,97321
tt2199571,movie,2015,Run All Night,Run All Night,114,"Action,Crime,Drama",6.6,97316
tt0093177,movie,1987,Hellraiser,Hellraiser,94,"Horror,Thriller",7.0,97266
tt1233227,movie,2009,Saw VI,Saw VI,90,"Horror,Mystery,Thriller",6.0,97218
tt1450321,movie,2013,Filth,Filth,97,"Comedy,Crime,Drama",7.1,97209
tt0901476,movie,2009,Bride Wars,Bride Wars,89,"Comedy,Romance",5.5,97158
tt2631186,movie,2015,Baahubali,Bãhubali: The Beginning,159,"Action,Drama",8.1,97100
tt0300471,movie,2003,Shanghai Knights,Shanghai Knights,114,"Action,Adventure,Comedy",6.2,97013
tt0113855,movie,1995,Mortal Kombat,Mortal Kombat,101,"Action,Adventure,Fantasy",5.8,96959
tt0074119,movie,1976,All the President's Men,All the President's Men,138,"Biography,Drama,History",8.0,96879
tt2866360,movie,2013,Coherence,Coherence,89,"Drama,Horror,Mystery",7.2,96825
tt1438176,movie,2011,Fright Night,Fright Night,106,"Comedy,Horror",6.3,96737
tt0426883,movie,2006,Alpha Dog,Alpha Dog,118,"Biography,Crime,Drama",6.9,96726
tt0115433,movie,1996,101 Dalmatians,101 Dalmatians,103,"Adventure,Comedy,Crime",5.7,96724
tt0112740,movie,1995,Crimson Tide,Crimson Tide,116,"Action,Drama,Thriller",7.3,96711
tt0096446,movie,1988,Willow,Willow,126,"Action,Adventure,Drama",7.3,96710
tt1067106,movie,2009,A Christmas Carol,A Christmas Carol,96,"Animation,Drama,Family",6.8,96640
tt0376136,movie,2011,The Rum Diary,The Rum Diary,119,"Comedy,Drama",6.2,96639
tt0114388,movie,1995,Sense and Sensibility,Sense and Sensibility,136,"Drama,Romance",7.6,96618
tt1433108,movie,2010,Faster,Faster,98,"Action,Crime,Drama",6.4,96522
tt1478964,movie,2011,Attack the Block,Attack the Block,88,"Action,Comedy,Sci-Fi",6.6,96500
tt0159273,movie,2001,Behind Enemy Lines,Behind Enemy Lines,106,"Action,Drama,Thriller",6.4,96402
tt0120184,movie,1998,Sphere,Sphere,134,"Action,Mystery,Sci-Fi",6.1,96254
tt1333125,movie,2013,Movie 43,Movie 43,94,Comedy,4.3,96217
tt0342258,movie,2005,Unleashed,Unleashed,103,"Action,Crime,Drama",7.0,96197
tt0335245,movie,2004,The Ladykillers,The Ladykillers,104,"Comedy,Crime,Thriller",6.2,96152
tt0343737,movie,2006,The Good Shepherd,The Good Shepherd,167,"Drama,History,Thriller",6.7,96144
tt0422720,movie,2006,Marie Antoinette,Marie Antoinette,123,"Biography,Drama,History",6.4,96076
tt1979388,movie,2015,The Good Dinosaur,The Good Dinosaur,93,"Adventure,Animation,Comedy",6.7,95976
tt0425123,movie,2005,Just Like Heaven,Just Like Heaven,95,"Comedy,Drama,Fantasy",6.7,95965
tt1038686,movie,2010,Legion,Legion,100,"Action,Adventure,Fantasy",5.2,95813
tt0133240,movie,2002,Treasure Planet,Treasure Planet,95,"Adventure,Animation,Family",7.2,95732
tt0468492,movie,2006,The Host,Gwoemul,120,"Action,Drama,Horror",7.1,95671
tt1536044,movie,2010,Paranormal Activity 2,Paranormal Activity 2,91,Horror,5.6,95634
tt1571222,movie,2011,A Dangerous Method,A Dangerous Method,99,"Biography,Drama,Romance",6.4,95598
tt0064665,movie,1969,Midnight Cowboy,Midnight Cowboy,113,Drama,7.8,95554
tt1027718,movie,2010,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,133,Drama,6.2,95532
tt0074486,movie,1977,Eraserhead,Eraserhead,89,Horror,7.4,95527
tt0480242,movie,2007,Dan in Real Life,Dan in Real Life,98,"Comedy,Drama,Romance",6.7,95511
tt4501244,movie,2016,Why Him?,Why Him?,111,Comedy,6.2,95497
tt0427152,movie,2010,Dinner for Schmucks,Dinner for Schmucks,114,Comedy,5.9,95449
tt0119164,movie,1997,The Full Monty,The Full Monty,91,"Comedy,Drama",7.2,95393
tt1187064,movie,2009,Triangle,Triangle,99,"Fantasy,Mystery,Thriller",6.9,95339
tt0404390,movie,2006,Running Scared,Running Scared,122,"Action,Crime,Drama",7.4,95287
tt1878870,movie,2016,The Edge of Seventeen,The Edge of Seventeen,104,"Comedy,Drama",7.3,95281
tt0475276,movie,2006,United 93,United 93,111,"Drama,History,Thriller",7.5,95218
tt0477302,movie,2011,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,129,"Adventure,Drama,Mystery",6.9,95179
tt0102059,movie,1991,Hot Shots!,Hot Shots!,84,"Action,Comedy",6.8,95089
tt0412019,movie,2005,Broken Flowers,Broken Flowers,106,"Comedy,Drama,Mystery",7.2,95087
tt0052311,movie,1958,Touch of Evil,Touch of Evil,95,"Crime,Drama,Film-Noir",8.0,95074
tt0373926,movie,2005,The Interpreter,The Interpreter,128,"Crime,Mystery,Thriller",6.4,94841
tt1800246,movie,2014,That Awkward Moment,That Awkward Moment,94,"Comedy,Romance",6.1,94835
tt0409182,movie,2006,Poseidon,Poseidon,98,"Action,Adventure,Drama",5.6,94799
tt1590193,movie,2018,The Commuter,The Commuter,105,"Action,Mystery,Thriller",6.3,94795
tt2304933,movie,2016,The 5th Wave,The 5th Wave,112,"Action,Adventure,Drama",5.2,94765
tt0044081,movie,1951,A Streetcar Named Desire,A Streetcar Named Desire,122,Drama,8.0,94736
tt0861739,movie,2007,Elite Squad,Tropa de Elite,115,"Action,Crime,Drama",8.1,94676
tt1240982,movie,2011,Your Highness,Your Highness,102,"Comedy,Fantasy",5.5,94653
tt0064276,movie,1969,Easy Rider,Easy Rider,95,"Adventure,Drama",7.3,94610
tt0185431,movie,2000,Little Nicky,Little Nicky,90,"Comedy,Fantasy",5.3,94580
tt0385880,movie,2006,Monster House,Monster House,91,"Adventure,Animation,Comedy",6.6,94464
tt0113118,movie,1995,Friday,Friday,91,"Comedy,Drama",7.3,94443
tt0099871,movie,1990,Jacob's Ladder,Jacob's Ladder,113,"Drama,Horror,Mystery",7.5,94441
tt0068473,movie,1972,Deliverance,Deliverance,109,"Adventure,Drama,Thriller",7.7,94372
tt0113101,movie,1995,Four Rooms,Four Rooms,98,Comedy,6.8,94319
tt0081573,movie,1980,Superman II,Superman II,127,"Action,Adventure,Sci-Fi",6.8,94272
tt4016934,movie,2016,The Handmaiden,Ah-ga-ssi,145,"Drama,Romance,Thriller",8.1,94159
tt1188996,movie,2010,My Name Is Khan,My Name Is Khan,165,Drama,8.0,94145
tt1560220,movie,2019,Zombieland: Double Tap,Zombieland: Double Tap,99,"Action,Comedy,Horror",6.8,94049
tt2193215,movie,2013,The Counselor,The Counselor,117,"Crime,Drama,Thriller",5.3,93986
tt0015864,movie,1925,The Gold Rush,The Gold Rush,95,"Adventure,Comedy,Drama",8.2,93840
tt0758766,movie,2007,Music and Lyrics,Music and Lyrics,104,"Comedy,Music,Romance",6.5,93817
tt0097239,movie,1989,Driving Miss Daisy,Driving Miss Daisy,99,Drama,7.4,93681
tt0318462,movie,2004,The Motorcycle Diaries,Diarios de motocicleta,126,"Adventure,Biography,Drama",7.8,93592
tt5758778,movie,2018,Skyscraper,Skyscraper,102,"Action,Adventure,Thriller",5.8,93591
tt1614989,movie,2011,Headhunters,Hodejegerne,96,"Action,Crime,Thriller",7.5,93537
tt0044706,movie,1952,High Noon,High Noon,85,"Drama,Thriller,Western",7.9,93528
tt1482459,movie,2012,The Lorax,The Lorax,86,"Adventure,Animation,Comedy",6.4,93500
tt0247745,movie,2001,Super Troopers,Super Troopers,100,"Comedy,Crime,Mystery",7.1,93418
tt0277371,movie,2001,Not Another Teen Movie,Not Another Teen Movie,89,Comedy,5.7,93392
